,name,Morgan radius 2 tanimoto similarity average,Morgan radius 2 tanimoto similarity std,Morgan radius 2 tanimoto similarity max,Morgan radius 2 tanimoto similarity median,Morgan radius 2 tanimoto similarity percentile 80,Morgan radius 2 tanimoto similarity percentile 90,Morgan radius 2 tanimoto similarity percentile 95,Morgan radius 3 tanimoto similarity average,Morgan radius 3 tanimoto similarity std,Morgan radius 3 tanimoto similarity max,Morgan radius 3 tanimoto similarity median,Morgan radius 3 tanimoto similarity percentile 80,Morgan radius 3 tanimoto similarity percentile 90,Morgan radius 3 tanimoto similarity percentile 95,Morgan radius 4 tanimoto similarity average,Morgan radius 4 tanimoto similarity std,Morgan radius 4 tanimoto similarity max,Morgan radius 4 tanimoto similarity median,Morgan radius 4 tanimoto similarity percentile 80,Morgan radius 4 tanimoto similarity percentile 90,Morgan radius 4 tanimoto similarity percentile 95,custom fingerprint tanimoto similarity average,custom fingerprint tanimoto similarity std,custom fingerprint tanimoto similarity max,custom fingerprint tanimoto similarity median,custom fingerprint tanimoto similarity percentile 80,custom fingerprint tanimoto similarity percentile 90,custom fingerprint tanimoto similarity percentile 95
"2-(Acetyloxy)-3-carboxy-N,N,N-trimethylpropan-1-aminium","2-(Acetyloxy)-3-carboxy-N,N,N-trimethylpropan-1-aminium",0.07022925147064905,0.05407598121833718,0.7317073170731707,0.057971014492753624,0.1111111111111111,0.14285714285714285,0.1746031746031746,0.06198258444509647,0.04747146731268212,0.6808510638297872,0.05128205128205128,0.0963855421686747,0.125,0.15384615384615385,0.060607425998155114,0.046596744728541875,0.6808510638297872,0.05,0.09375,0.1206896551724138,0.15,0.21477472165826078,0.11214963587368272,0.85,0.1891891891891892,0.09375,0.1206896551724138,0.15
1-Amino-2-propanol,1-Amino-2-propanol,0.04974718797861885,0.04334111812060898,1.0,0.039473684210526314,0.07142857142857142,0.1,0.13043478260869565,0.04477950185457577,0.04116769634309006,1.0,0.034482758620689655,0.06382978723404255,0.09090909090909091,0.11904761904761904,0.043552714769488694,0.04084356258306563,1.0,0.03278688524590164,0.061224489795918366,0.08888888888888889,0.11627906976744186,0.18826037916778354,0.09969384493606817,1.0,0.16666666666666666,0.061224489795918366,0.08888888888888889,0.11627906976744186
"1-Chloro-2,4-Dinitrobenzene","1-Chloro-2,4-Dinitrobenzene",0.10891751580337898,0.0805551073032204,0.7,0.10344827586206896,0.15,0.18518518518518517,0.2619047619047619,0.09071055489876871,0.06551016430969546,0.5686274509803921,0.08653846153846154,0.1232876712328767,0.15384615384615385,0.2191780821917808,0.08717297434802473,0.06266498051317407,0.5471698113207547,0.0821917808219178,0.11940298507462686,0.15,0.20833333333333334,0.2635878657504734,0.10303970173856895,0.8947368421052632,0.2571428571428571,0.11940298507462686,0.15,0.20833333333333334
9-Ethyladenine,9-Ethyladenine,0.09531210218779844,0.05404316548588742,0.6666666666666666,0.08974358974358974,0.12698412698412698,0.15254237288135594,0.1875,0.07773472696225699,0.041630242908399714,0.5471698113207547,0.07407407407407407,0.10294117647058823,0.12195121951219512,0.14864864864864866,0.07425923720304728,0.03948899680022821,0.5087719298245614,0.0707070707070707,0.09859154929577464,0.11688311688311688,0.14102564102564102,0.2862003303138416,0.15372768335102857,1.0,0.2537313432835821,0.09859154929577464,0.11688311688311688,0.14102564102564102
"2,3-Dihydroxybenzoic Acid","2,3-Dihydroxybenzoic Acid",0.14273115286326304,0.08310418144375593,0.7058823529411765,0.13636363636363635,0.19607843137254902,0.2413793103448276,0.2916666666666667,0.11809424849964473,0.06695080928789825,0.6585365853658537,0.11320754716981132,0.16071428571428573,0.2,0.23529411764705882,0.11463996740060776,0.0658628554112492,0.6585365853658537,0.109375,0.15517241379310345,0.1930622009569377,0.22972972972972974,0.2555588201477553,0.11346446315921849,0.9523809523809523,0.23255813953488372,0.15517241379310345,0.1930622009569377,0.22972972972972974
2-Chloroethanol,2-Chloroethanol,0.031681772051720014,0.03314951666556548,0.38461538461538464,0.02564102564102564,0.05128205128205128,0.07142857142857142,0.09090909090909091,0.028560277082775955,0.03081399390536805,0.38461538461538464,0.022222222222222223,0.045454545454545456,0.06382978723404255,0.08333333333333333,0.027656232747922567,0.03037199125857901,0.38461538461538464,0.021739130434782608,0.043478260869565216,0.0625,0.08333333333333333,0.1365532959513588,0.07376283962500188,0.7777777777777778,0.12,0.043478260869565216,0.0625,0.08333333333333333
Tartronic acid,Tartronic acid,0.055988902513429854,0.06491246764645858,0.5357142857142857,0.034482758620689655,0.0967741935483871,0.14285714285714285,0.19047619047619047,0.0507574922298062,0.060009973263384794,0.52,0.03076923076923077,0.08571428571428572,0.1276595744680851,0.175,0.049230322542565645,0.0589819808670466,0.52,0.029411764705882353,0.08244996967859322,0.125,0.1724137931034483,0.2001641325863288,0.12074106688987518,0.9473684210526315,0.1702127659574468,0.08244996967859322,0.125,0.1724137931034483
2-Oxobutanoic Acid,2-Oxobutanoic Acid,0.07616953651562029,0.06309505959931783,0.5,0.058823529411764705,0.12121212121212122,0.16393442622950818,0.2,0.06855565784194918,0.05880337894764203,0.5,0.05172413793103448,0.10843373493975904,0.14893617021276595,0.18518518518518517,0.06648973030558936,0.05806711521353707,0.5,0.04929577464788732,0.10416666666666667,0.14285714285714285,0.18181818181818182,0.18438433094337103,0.11352489618987256,1.0,0.14814814814814814,0.10416666666666667,0.14285714285714285,0.18181818181818182
2-Phosphoglyceric Acid,2-Phosphoglyceric Acid,0.05895380943278774,0.05684174842014378,0.4857142857142857,0.039473684210526314,0.10204081632653061,0.14,0.17366220735785862,0.05373520197425287,0.051829573758659826,0.4594594594594595,0.03636363636363636,0.09210526315789473,0.1267605633802817,0.15789473684210525,0.05234661514707576,0.05087340408181403,0.4594594594594595,0.03571428571428571,0.08860759493670886,0.1236418394532607,0.15384615384615385,0.21520916612493723,0.12030600580952247,0.8571428571428571,0.19230769230769232,0.08860759493670886,0.1236418394532607,0.15384615384615385
"2,5-Dichlorophenol","2,5-Dichlorophenol",0.11998573398732768,0.07585784656191501,0.7142857142857143,0.12,0.17307692307692307,0.21052631578947367,0.25,0.09962942972380698,0.061554078166514474,0.5555555555555556,0.1,0.14285714285714285,0.17307692307692307,0.20408163265306123,0.096548649685338,0.06054354253599735,0.5555555555555556,0.09523809523809523,0.13973493373343363,0.1694915254237288,0.2,0.2038455474331144,0.12675140727498266,1.0,0.17391304347826086,0.13973493373343363,0.1694915254237288,0.2
Protocatechuic Acid,Protocatechuic Acid,0.13866720054901105,0.08038492420187474,0.6571428571428571,0.13114754098360656,0.1875,0.23404255319148937,0.2826086956521739,0.11540295869307221,0.06566301527170777,0.5813953488372093,0.109375,0.1548960429242121,0.19249304911955498,0.23214285714285715,0.11199989986841576,0.0644702702326853,0.5813953488372093,0.10606060606060606,0.14942528735632185,0.1875,0.22807017543859648,0.2523533711850548,0.11376123096835249,1.0,0.22857142857142856,0.14942528735632185,0.1875,0.22807017543859648
3-Cyanopyridine,3-Cyanopyridine,0.09260470672230345,0.06610329688846737,0.4838709677419355,0.09433962264150944,0.14285714285714285,0.16981132075471697,0.1956521739130435,0.07825582600619409,0.05563110232495463,0.45454545454545453,0.07936507936507936,0.12,0.14,0.1638450074515645,0.07604477332871605,0.05491871131293047,0.45454545454545453,0.07575757575757576,0.11688311688311688,0.14,0.16129032258064516,0.24177117111374305,0.14053798867143266,1.0,0.2,0.11688311688311688,0.14,0.16129032258064516
3-Hydroxyanthranilic Acid,3-Hydroxyanthranilic Acid,0.14561976209442298,0.08175984790311193,0.6571428571428571,0.13725490196078433,0.202638352638353,0.24489795918367346,0.2916666666666667,0.12103869907290796,0.06597118179767537,0.5454545454545454,0.11428571428571428,0.16666666666666666,0.2033898305084746,0.23809523809523808,0.11752188527729931,0.06506596929763221,0.5454545454545454,0.1111111111111111,0.16176470588235295,0.19758828596037892,0.234375,0.26410130833049383,0.11735181790692643,0.9545454545454546,0.24242424242424243,0.16176470588235295,0.19758828596037892,0.234375
Acetoacetic Acid,Acetoacetic Acid,0.07614834389626454,0.06686536600575663,0.5454545454545454,0.0547945205479452,0.12121212121212122,0.1702127659574468,0.21052631578947367,0.06861560531422915,0.06225199181286467,0.5454545454545454,0.04918032786885246,0.10810810810810811,0.15384615384615385,0.19206219312602202,0.06659176408280543,0.06142620836809917,0.5454545454545454,0.046875,0.1038961038961039,0.14814814814814814,0.1875,0.18438433094337103,0.11352489618987256,1.0,0.14814814814814814,0.1038961038961039,0.14814814814814814,0.1875
3-Hydroxybenzyl alcohol,3-Hydroxybenzyl alcohol,0.13477015475803497,0.07756370816962635,0.6666666666666666,0.1323529411764706,0.2,0.23214285714285715,0.26666666666666666,0.11181979926966065,0.0631805681880628,0.6111111111111112,0.10975609756097561,0.16326530612244897,0.1896551724137931,0.21666666666666667,0.10833710297262995,0.06210125310946103,0.6111111111111112,0.1038961038961039,0.15789473684210525,0.1875,0.2130101151028946,0.26785965296815956,0.12086470136450694,1.0,0.2413793103448276,0.15789473684210525,0.1875,0.2130101151028946
Benzenepropanoic acid,Benzenepropanoic acid,0.14599213140888018,0.09401063597147474,0.7435897435897436,0.13157894736842105,0.22448979591836735,0.26785714285714285,0.3157894736842105,0.12186816046174695,0.0791025365595761,0.64,0.109375,0.18181818181818182,0.2236842105263158,0.2644607843137246,0.11653134566709702,0.07523804567020666,0.5818181818181818,0.10416666666666667,0.17525773195876287,0.2127659574468085,0.25396825396825395,0.2675507840582912,0.13322676089594304,1.0,0.23809523809523808,0.17525773195876287,0.2127659574468085,0.25396825396825395
Gamma-Aminobutyric Acid,Gamma-Aminobutyric Acid,0.06463378813921397,0.06518320167211993,0.7727272727272727,0.04477611940298507,0.10638297872340426,0.14583333333333334,0.19047619047619047,0.05757413460874355,0.058471996744166456,0.6538461538461539,0.04,0.0942952275249725,0.1282051282051282,0.1724137931034483,0.05591644399383777,0.05731712485152931,0.6538461538461539,0.038461538461538464,0.09090909090909091,0.125,0.17073170731707318,0.22138179219723048,0.13726709090585604,1.0,0.18,0.09090909090909091,0.125,0.17073170731707318
4-Hydroxybenzyl Alcohol,4-Hydroxybenzyl Alcohol,0.12937846717206258,0.075268013383938,0.6666666666666666,0.12857142857142856,0.1875,0.2184090909090907,0.25,0.1078412844142161,0.06230158644115482,0.6111111111111112,0.10666666666666667,0.15384615384615385,0.18032786885245902,0.2037037037037037,0.10427476371163323,0.060588446058072475,0.6111111111111112,0.10144927536231885,0.14864864864864866,0.175,0.2,0.26785965296815956,0.12086470136450694,1.0,0.2413793103448276,0.14864864864864866,0.175,0.2
4-Hydroxybenzaldehyde,4-Hydroxybenzaldehyde,0.124584478927853,0.07535466957858435,0.6129032258064516,0.125,0.1836734693877551,0.2127659574468085,0.24,0.10377970113106831,0.06229575977101837,0.55,0.10344827586206896,0.15151515151515152,0.17543859649122806,0.2,0.10049967275175005,0.060856029221471396,0.5365853658536586,0.0989010989010989,0.14705882352941177,0.17142857142857143,0.19607843137254902,0.25666292612662645,0.11822819300068302,1.0,0.22857142857142856,0.14705882352941177,0.17142857142857143,0.19607843137254902
4-Hydroxybenzoic Acid,4-Hydroxybenzoic Acid,0.14364811780004053,0.08717804202724891,0.6875,0.13725490196078433,0.2,0.25,0.2994736842105244,0.12023276598259933,0.07242312032314434,0.631578947368421,0.11578947368421053,0.16666666666666666,0.20754716981132076,0.24615384615384617,0.11636748512297782,0.0706495033084651,0.631578947368421,0.1111111111111111,0.16071428571428573,0.20253164556962025,0.24074074074074073,0.26741704093878005,0.1293502414361744,1.0,0.23529411764705882,0.16071428571428573,0.20253164556962025,0.24074074074074073
5-Aminolevulinic Acid,5-Aminolevulinic Acid,0.06398790448146074,0.06332866900818648,0.5925925925925926,0.04477611940298507,0.10416666666666667,0.14705882352941177,0.19206219312602202,0.055899675887293956,0.05468059573216911,0.5161290322580645,0.039473684210526314,0.09090909090909091,0.12903225806451613,0.16666666666666666,0.05439793871585175,0.053560416323903744,0.5161290322580645,0.038461538461538464,0.0875,0.125,0.16417910447761194,0.21700904192957055,0.12378204853288943,0.9444444444444444,0.1875,0.0875,0.125,0.16417910447761194
5-Aminovaleric acid,5-Aminovaleric acid,0.06285944639972758,0.06504400284809542,0.875,0.04285714285714286,0.10416666666666667,0.14,0.18181818181818182,0.054859511706938625,0.05586827956455668,0.7333333333333333,0.03773584905660377,0.08928571428571429,0.12244897959183673,0.15789473684210525,0.05332510261595125,0.05444880926985667,0.7096774193548387,0.037037037037037035,0.08695652173913043,0.11864406779661017,0.15625,0.2156840165316944,0.13310758091243308,1.0,0.17777777777777778,0.08695652173913043,0.11864406779661017,0.15625
(+-)-5-Hydroxytryptophan,(+-)-5-Hydroxytryptophan,0.1342679092536503,0.06258017163484342,0.6538461538461539,0.13414634146341464,0.18181818181818182,0.21212121212121213,0.23628787878787852,0.10861060662326026,0.04890243588488826,0.5454545454545454,0.10884353741496598,0.14579288025889992,0.16883116883116883,0.18666666666666668,0.09981090755948023,0.04445432581540029,0.49333333333333335,0.1,0.13370892018779393,0.15476190476190477,0.1716305916305913,0.30672253174162156,0.10199641441700666,0.8125,0.30434782608695654,0.13370892018779393,0.15476190476190477,0.1716305916305913
5-Ureidoimidazole-4-carboxylic acid,5-Ureidoimidazole-4-carboxylic acid,0.09346057049879809,0.04602808037646295,0.4523809523809524,0.08620689655172414,0.1276595744680851,0.15584415584415584,0.17842465753424605,0.07972643523356503,0.03849786009800638,0.3584905660377358,0.07462686567164178,0.10869565217391304,0.13228001944579482,0.15,0.07791237329722253,0.03795915445772556,0.3584905660377358,0.07228915662650602,0.10526315789473684,0.12857142857142856,0.14814814814814814,0.2658169738192575,0.10263382921556065,0.7352941176470589,0.2553191489361702,0.10526315789473684,0.12857142857142856,0.14814814814814814
"5,6,7,8-Tetrahydropteridine","5,6,7,8-Tetrahydropteridine",0.0686769103300607,0.039282316603363655,0.5121951219512195,0.06944444444444445,0.09836065573770492,0.11320754716981132,0.12962962962962962,0.05560948840660174,0.03087159387225962,0.42105263157894735,0.056338028169014086,0.07792207792207792,0.09090909090909091,0.10256410256410256,0.05453538731048978,0.030483132952125316,0.42105263157894735,0.05555555555555555,0.07692307692307693,0.08955223880597014,0.1016949152542373,0.23180139355796553,0.10127901636918864,1.0,0.21951219512195122,0.07692307692307693,0.08955223880597014,0.1016949152542373
Ethylene Glycol,Ethylene Glycol,0.038240488743296164,0.04094108456934421,0.5714285714285714,0.029411764705882353,0.06437886067261571,0.08695652173913043,0.11320754716981132,0.03415127683398888,0.03784265201846621,0.5714285714285714,0.02564102564102564,0.05714285714285714,0.0784313725490196,0.10256410256410256,0.033001137443268595,0.03727509343233041,0.5714285714285714,0.025,0.05405405405405406,0.07692307692307693,0.1,0.1733165060280801,0.08855862830367629,1.0,0.15625,0.05405405405405406,0.07692307692307693,0.1
Acetic Acid,Acetic Acid,0.06806339500832957,0.06238757017950161,0.5,0.04878048780487805,0.1111111111111111,0.15625,0.19230769230769232,0.060312344526644655,0.058479323699611716,0.5,0.04081632653061224,0.09615384615384616,0.13636363636363635,0.1724137931034483,0.05847468957927758,0.05809375530516416,0.5,0.0392156862745098,0.09090909090909091,0.1346153846153846,0.17142857142857143,0.12035470792655827,0.10436205723034904,1.0,0.08695652173913043,0.09090909090909091,0.1346153846153846,0.17142857142857143
Acetaldehyde,Acetaldehyde,0.03025694136778323,0.025042969141237603,0.35714285714285715,0.02702702702702703,0.045454545454545456,0.058823529411764705,0.07142857142857142,0.02687593644387559,0.02350978705831529,0.35714285714285715,0.022988505747126436,0.04,0.05263157894736842,0.06666666666666667,0.02612874867378188,0.023413562262654113,0.35714285714285715,0.022222222222222223,0.0392156862745098,0.05263157894736842,0.06666666666666667,0.0700447751270008,0.04908955841449894,0.8,0.05555555555555555,0.0392156862745098,0.05263157894736842,0.06666666666666667
Acetamide,Acetamide,0.0516763338252723,0.043356538800237245,0.46153846153846156,0.04081632653061224,0.0784313725490196,0.10526315789473684,0.13333333333333333,0.04593006258496012,0.0409333087164603,0.46153846153846156,0.03571428571428571,0.06818181818181818,0.09302325581395349,0.125,0.04457474783099851,0.04072746811380504,0.46153846153846156,0.03389830508474576,0.06521739130434782,0.09090909090909091,0.12195121951219512,0.12637068330431805,0.08089596114504242,1.0,0.1111111111111111,0.06521739130434782,0.09090909090909091,0.12195121951219512
Acetone,Acetone,0.05799572402539014,0.04675474022380957,0.46153846153846156,0.05,0.08695652173913043,0.11428571428571428,0.14634146341463414,0.05146430911510369,0.044167354674280616,0.46153846153846156,0.04225352112676056,0.07692307692307693,0.10344827586206896,0.13333333333333333,0.04991364868133931,0.04397221003747285,0.46153846153846156,0.04,0.07407407407407407,0.1,0.13333333333333333,0.07094540478904084,0.05987261105496642,1.0,0.05263157894736842,0.07407407407407407,0.1,0.13333333333333333
Acetyl phosphate,Acetyl phosphate,0.05803808829858752,0.04992656340421665,0.5172413793103449,0.044444444444444446,0.09523809523809523,0.12727272727272726,0.15384615384615385,0.052743981244282465,0.046640478482151124,0.46875,0.0392156862745098,0.08571428571428572,0.11538461538461539,0.14285714285714285,0.05126830363128971,0.04600374466142489,0.46875,0.0380952380952381,0.08333333333333333,0.1111111111111111,0.1387606837606833,0.1913169538765279,0.07902000745619628,0.8333333333333334,0.18181818181818182,0.08333333333333333,0.1111111111111111,0.1387606837606833
Adenine,Adenine,0.08385125625070507,0.05922779548032517,0.6571428571428571,0.08,0.12195121951219512,0.14814814814814814,0.18604651162790697,0.07142439483485326,0.04737694160154649,0.5416666666666666,0.06976744186046512,0.10256410256410256,0.12316122233930446,0.15151515151515152,0.06803914242477067,0.044919880147604015,0.5,0.06666666666666667,0.09836065573770492,0.11764705882352941,0.14285714285714285,0.24099784803790567,0.12849730368568185,0.90625,0.21621621621621623,0.09836065573770492,0.11764705882352941,0.14285714285714285
Adipic Acid,Adipic Acid,0.062120504007485505,0.06955152601940753,0.896551724137931,0.04081632653061224,0.10204081632653061,0.14492753623188406,0.2,0.05327594748860732,0.05908375172720136,0.7777777777777778,0.03571428571428571,0.08695652173913043,0.12307692307692308,0.1702127659574468,0.051241647509859614,0.05631732158409465,0.7,0.034482758620689655,0.08333333333333333,0.11764705882352941,0.16393442622950818,0.19233289465615935,0.13013347370300601,0.9473684210526315,0.15384615384615385,0.08333333333333333,0.11764705882352941,0.16393442622950818
2-Amino-3-hydroxybutanoic acid,2-Amino-3-hydroxybutanoic acid,0.07482350714859837,0.05853093447681664,1.0,0.057692307692307696,0.1111111111111111,0.14285714285714285,0.1794871794871795,0.06784755421174629,0.05550123759583729,1.0,0.05128205128205128,0.1,0.13157894736842105,0.1702127659574468,0.06600251960871106,0.0550108774776397,1.0,0.04918032786885246,0.09633920296570925,0.12857142857142856,0.16666666666666666,0.22288929076296757,0.12659674286681577,1.0,0.19230769230769232,0.09633920296570925,0.12857142857142856,0.16666666666666666
Ammonia,Ammonia,0.00015291527454757323,0.005047838469857128,0.5,0.0,0.0,0.0,0.0,0.00027823290687572615,0.00527336649500829,0.5,0.0,0.0,0.0,0.0,0.00028696747249105014,0.005268471674999616,0.5,0.0,0.0,0.0,0.0,0.10056703274424258,0.06545797469359534,1.0,0.08695652173913043,0.0,0.0,0.0
Anthranilic Acid,Anthranilic Acid,0.15464651268565363,0.09639118413947266,0.6875,0.1388888888888889,0.23809523809523808,0.28157051282051254,0.3222350230414734,0.12873858188308412,0.0787239415217914,0.6756756756756757,0.11764705882352941,0.19480519480519481,0.22950819672131148,0.2653061224489796,0.12480767919956953,0.07732544689757663,0.6756756756756757,0.11320754716981132,0.18867924528301888,0.22388059701492538,0.26153846153846155,0.2663591694884997,0.12415121798115557,0.9444444444444444,0.2413793103448276,0.18867924528301888,0.22388059701492538,0.26153846153846155
DL-Arginine,DL-Arginine,0.06094474707089927,0.05673749124539468,1.0,0.046153846153846156,0.09854537058416095,0.12727272727272726,0.16279069767441862,0.05342800240453216,0.048569815388493615,1.0,0.041237113402061855,0.0847457627118644,0.1111111111111111,0.14,0.050366036375432674,0.04529160300547312,1.0,0.039473684210526314,0.08,0.1038961038961039,0.13095238095238096,0.20620304455918953,0.11264853829417733,1.0,0.18604651162790697,0.08,0.1038961038961039,0.13095238095238096
Arsenic Acid,Arsenic Acid,0.03701389765641844,0.03831644465965942,0.5384615384615384,0.02702702702702703,0.06779661016949153,0.08823529411764706,0.10810810810810811,0.033169371150346474,0.03566977778807685,0.5384615384615384,0.023809523809523808,0.058823529411764705,0.07894736842105263,0.1,0.03215441613916314,0.03529382017902047,0.5384615384615384,0.023255813953488372,0.05660377358490566,0.0784313725490196,0.0975609756097561,0.1143541762924264,0.06580961650791457,0.8,0.10526315789473684,0.05660377358490566,0.0784313725490196,0.0975609756097561
(+-)-Quinacrine,(+-)-Quinacrine,0.10463942204569558,0.05704261541876943,0.9397590361445783,0.10204081632653061,0.14563106796116504,0.16822429906542055,0.19090909090909092,0.08607711283696974,0.04613059983700663,0.8878504672897196,0.0847457627118644,0.11811023622047244,0.1357142857142857,0.1524390243902439,0.0777440159341233,0.0412261719449738,0.8492063492063492,0.07692307692307693,0.10674157303370786,0.12244897959183673,0.13664596273291926,0.29123946677401386,0.1088645646775995,0.972972972972973,0.28888888888888886,0.10674157303370786,0.12244897959183673,0.13664596273291926
Beta-Alanine,Beta-Alanine,0.07149000675329235,0.06396792997868128,0.65,0.05263157894736842,0.11363636363636363,0.15583333333333307,0.19444444444444445,0.06409173100898138,0.05920233088762262,0.6190476190476191,0.046875,0.10204081632653061,0.13953488372093023,0.1794871794871795,0.06216949013843733,0.058348449096884226,0.6190476190476191,0.045454545454545456,0.09803921568627451,0.1388888888888889,0.17391304347826086,0.21400468806517553,0.13216586642553432,1.0,0.17391304347826086,0.09803921568627451,0.1388888888888889,0.17391304347826086
Benzaldehyde,Benzaldehyde,0.12643835860828317,0.09555842342252878,0.5428571428571428,0.11290322580645161,0.20833333333333334,0.26666666666666666,0.3023255813953488,0.10726698921852357,0.08146952530873362,0.5,0.09473684210526316,0.175,0.2191780821917808,0.25806451612903225,0.10351181730390532,0.07901145039572062,0.4883720930232558,0.0903954802259887,0.16666666666666666,0.21428571428571427,0.25,0.2087314553396917,0.10519453195698941,0.9,0.1875,0.16666666666666666,0.21428571428571427,0.25
Benzoic Acid,Benzoic Acid,0.1497639900354727,0.10366379141861885,0.6666666666666666,0.13043478260869565,0.2391304347826087,0.2916666666666667,0.34146341463414637,0.12747496651848259,0.08865503546591065,0.6470588235294118,0.11267605633802817,0.2,0.2459016393442623,0.293813387423934,0.12308185654460685,0.08606816602029313,0.6470588235294118,0.10714285714285714,0.19101123595505617,0.24,0.2833333333333333,0.24489051749994606,0.13200297699001629,1.0,0.21212121212121213,0.19101123595505617,0.24,0.2833333333333333
Benzyl Alcohol,Benzyl Alcohol,0.1367189073226102,0.09931867195726397,0.6428571428571429,0.11842105263157894,0.21951219512195122,0.2777777777777778,0.3170731707317073,0.11632392756123869,0.08556065074024957,0.625,0.1,0.18309859154929578,0.23076923076923078,0.2727272727272727,0.1121014696238113,0.0826163845796068,0.625,0.09523809523809523,0.17543859649122806,0.2222222222222222,0.2647058823529412,0.24311210198112393,0.11310488328611773,0.8181818181818182,0.21875,0.17543859649122806,0.2222222222222222,0.2647058823529412
Betaine,Betaine,0.05766721215431595,0.040597806545924736,0.5172413793103449,0.05172413793103448,0.08571428571428572,0.10638297872340426,0.1276595744680851,0.05249737020473299,0.038123559076506906,0.46875,0.046511627906976744,0.0784313725490196,0.0975609756097561,0.12,0.05108249238488493,0.0377089952600515,0.46875,0.044444444444444446,0.0759493670886076,0.09615384615384616,0.11904761904761904,0.17704829912016642,0.09525077767163231,0.7857142857142857,0.15384615384615385,0.0759493670886076,0.09615384615384616,0.11904761904761904
"2,3-Butanediol","2,3-Butanediol",0.049282195324762364,0.04416018826631477,0.5,0.041666666666666664,0.07142857142857142,0.0975609756097561,0.13333333333333333,0.04436574197092353,0.041379160703559154,0.5,0.03636363636363636,0.06451612903225806,0.09036363636363604,0.12121212121212122,0.04307365966919035,0.040856148947514846,0.5,0.034482758620689655,0.0625,0.08771929824561403,0.12,0.1733165060280801,0.08855862830367629,1.0,0.15625,0.0625,0.08771929824561403,0.12
1-Butanol,1-Butanol,0.049817942023856344,0.051609091324944345,0.5714285714285714,0.03225806451612903,0.075,0.11037851037850993,0.15,0.04471822481408703,0.0468379268073571,0.5714285714285714,0.029411764705882353,0.06666666666666667,0.09803921568627451,0.13432835820895522,0.043196620009464,0.04561187427950572,0.5714285714285714,0.02857142857142857,0.06451612903225806,0.09433962264150944,0.1309337134711325,0.1533768491295043,0.0851166704361636,0.7142857142857143,0.13636363636363635,0.06451612903225806,0.09433962264150944,0.1309337134711325
Butyric Acid,Butyric Acid,0.07759268717849427,0.06707899171549853,0.65,0.05714285714285714,0.12244897959183673,0.16279069767441862,0.2,0.06959754295518326,0.0621558456909717,0.6190476190476191,0.050505050505050504,0.10909090909090909,0.14583333333333334,0.18867924528301888,0.06741441000101857,0.06122028368707071,0.6190476190476191,0.04878048780487805,0.10526315789473684,0.14285714285714285,0.18518518518518517,0.1720526551650202,0.12636926893059774,1.0,0.13333333333333333,0.10526315789473684,0.14285714285714285,0.18518518518518517
Butyryl phosphate,Butyryl phosphate,0.06709619306175998,0.053708376731812175,0.5172413793103449,0.05454545454545454,0.10526315789473684,0.13793103448275862,0.16981132075471697,0.059832248224281216,0.049054706754538074,0.46875,0.047058823529411764,0.09297530568209089,0.125,0.15517241379310345,0.05817485893901112,0.04807045476601674,0.46875,0.045454545454545456,0.09,0.1206896551724138,0.15384615384615385,0.2155945357334521,0.09635050194699098,0.8333333333333334,0.2,0.09,0.1206896551724138,0.15384615384615385
Cadaverine,Cadaverine,0.02445094789525761,0.04707839586311812,0.8636363636363636,0.011363636363636364,0.037037037037037035,0.06521739130434782,0.10193704600484224,0.022877656485740173,0.040105939048201554,0.7777777777777778,0.013888888888888888,0.034482758620689655,0.058823529411764705,0.08823529411764706,0.022163780398183914,0.0385489031103431,0.75,0.013333333333333334,0.033768600060734975,0.05714285714285714,0.0851063829787234,0.19461747755631062,0.10051972471836794,0.8571428571428571,0.17391304347826086,0.033768600060734975,0.05714285714285714,0.0851063829787234
Formic Acid,Formic Acid,0.029637612184517863,0.02895269595669668,0.36363636363636365,0.02564102564102564,0.05128205128205128,0.0625,0.07692307692307693,0.02644164113365581,0.02702848285554056,0.36363636363636365,0.021739130434782608,0.044444444444444446,0.05714285714285714,0.07317073170731707,0.025703511996215518,0.026846821928302865,0.36363636363636365,0.02127659574468085,0.0425531914893617,0.05714285714285714,0.07142857142857142,0.11424739717139296,0.07505433168514791,1.0,0.09523809523809523,0.0425531914893617,0.05714285714285714,0.07142857142857142
(Aminooxy)acetic acid,(Aminooxy)acetic acid,0.06106450059032311,0.056387203810753295,0.5,0.044444444444444446,0.10204081632653061,0.13914728682170519,0.17142857142857143,0.05508488871745272,0.0523982150585652,0.5,0.0392156862745098,0.08955223880597014,0.125,0.1568627450980392,0.053475029525308845,0.05168825190909876,0.5,0.03731343283582089,0.08620689655172414,0.12244897959183673,0.15217391304347827,0.22873594901802408,0.13063699030746354,1.0,0.19230769230769232,0.08620689655172414,0.12244897959183673,0.15217391304347827
Catechol,Catechol,0.1422577607884592,0.09461415568695561,0.6896551724137931,0.13333333333333333,0.225,0.2682926829268293,0.3023255813953488,0.1180187610333802,0.07675258449651011,0.5945945945945946,0.1111111111111111,0.18461538461538463,0.21818181818181817,0.24561403508771928,0.1139891256428578,0.07517067589125606,0.5789473684210527,0.10526315789473684,0.17857142857142858,0.21428571428571427,0.2435888501742149,0.2113606018290412,0.10757383223841073,0.8823529411764706,0.1875,0.17857142857142858,0.21428571428571427,0.2435888501742149
