,name,Morgan radius 2 tanimoto similarity average,Morgan radius 2 tanimoto similarity std,Morgan radius 2 tanimoto similarity max,Morgan radius 2 tanimoto similarity median,Morgan radius 2 tanimoto similarity percentile 80,Morgan radius 2 tanimoto similarity percentile 90,Morgan radius 2 tanimoto similarity percentile 95,Morgan radius 3 tanimoto similarity average,Morgan radius 3 tanimoto similarity std,Morgan radius 3 tanimoto similarity max,Morgan radius 3 tanimoto similarity median,Morgan radius 3 tanimoto similarity percentile 80,Morgan radius 3 tanimoto similarity percentile 90,Morgan radius 3 tanimoto similarity percentile 95,Morgan radius 4 tanimoto similarity average,Morgan radius 4 tanimoto similarity std,Morgan radius 4 tanimoto similarity max,Morgan radius 4 tanimoto similarity median,Morgan radius 4 tanimoto similarity percentile 80,Morgan radius 4 tanimoto similarity percentile 90,Morgan radius 4 tanimoto similarity percentile 95,custom fingerprint tanimoto similarity average,custom fingerprint tanimoto similarity std,custom fingerprint tanimoto similarity max,custom fingerprint tanimoto similarity median,custom fingerprint tanimoto similarity percentile 80,custom fingerprint tanimoto similarity percentile 90,custom fingerprint tanimoto similarity percentile 95
12dimethylindole,12dimethylindole,0.16347552813107497,0.09154366356584237,0.6756756756756757,0.16393442622950818,0.2413793103448276,0.2826086956521739,0.313541666666666,0.13068914774969453,0.07069562724341213,0.5918367346938775,0.13333333333333333,0.1891891891891892,0.21818181818181817,0.2458584987057807,0.1263205575211558,0.06811501370812452,0.5686274509803921,0.1282051282051282,0.18181818181818182,0.2111111111111111,0.23728813559322035,0.3020225516308295,0.1524720280431896,1.0,0.2903225806451613,0.18181818181818182,0.2111111111111111,0.23728813559322035
12dimethylurazole,12dimethylurazole,0.0967995304193132,0.05045034411556799,0.4375,0.08823529411764706,0.13043478260869565,0.1568627450980392,0.1891891891891892,0.08554368573956288,0.04369279272458693,0.4117647058823529,0.0784313725490196,0.11363636363636363,0.13953488372093023,0.16666666666666666,0.08394907645167762,0.04289451441176154,0.4117647058823529,0.07692307692307693,0.11290322580645161,0.13725490196078433,0.16279069767441862,0.3275276724351373,0.16335658366873906,1.0,0.2916666666666667,0.11290322580645161,0.13725490196078433,0.16279069767441862
12ethanediamine,12ethanediamine,0.010985409040814267,0.030857753599302585,0.5714285714285714,0.0,0.023255813953488372,0.03125,0.04878048780487805,0.010272251386567307,0.029871997877462683,0.5714285714285714,0.0,0.02,0.027777777777777776,0.047619047619047616,0.01026143024790154,0.029812556565582234,0.5714285714285714,0.0,0.0196078431372549,0.027777777777777776,0.047619047619047616,0.18072074950636202,0.08964080667265593,1.0,0.16666666666666666,0.0196078431372549,0.027777777777777776,0.047619047619047616
12phenylenediamine,12phenylenediamine,0.13959923756074819,0.09688630680532404,0.5714285714285714,0.13513513513513514,0.225,0.2692307692307692,0.3,0.1160333978783689,0.07928768575497387,0.5151515151515151,0.11320754716981132,0.18461538461538463,0.21818181818181817,0.24074074074074073,0.11352646327623318,0.0780706944714673,0.5151515151515151,0.10989010989010989,0.18,0.21428571428571427,0.238699360341151,0.23054757270203827,0.10724811038293307,0.875,0.20689655172413793,0.18,0.21428571428571427,0.238699360341151
13cyclohexanedione,13cyclohexanedione,0.08569715758934508,0.04008724728569344,0.41935483870967744,0.07936507936507936,0.11320754716981132,0.12962962962962962,0.14893617021276595,0.07351386291715639,0.03376573477759424,0.35135135135135137,0.0684931506849315,0.09803921568627451,0.1111111111111111,0.1276595744680851,0.07229452293298602,0.03350935312712185,0.35135135135135137,0.06666666666666667,0.09615384615384616,0.1111111111111111,0.12698412698412698,0.16709669041479555,0.08237503922543737,1.0,0.14814814814814814,0.09615384615384616,0.1111111111111111,0.12698412698412698
135benzenetricarboxylic,135benzenetricarboxylic,0.1038971496473808,0.056906459388517766,0.49122807017543857,0.09375,0.13333333333333333,0.17142857142857143,0.21728260869565177,0.08769706568667374,0.04741023910844743,0.4057971014492754,0.07894736842105263,0.11328535304415494,0.14487032799389776,0.18329812206572757,0.08212745234598846,0.044248785935141595,0.359375,0.07407407407407407,0.10666666666666667,0.13414634146341464,0.171875,0.21962798715934997,0.09917062935039754,1.0,0.2,0.10666666666666667,0.13414634146341464,0.171875
13phenylenediamine,13phenylenediamine,0.13316740485476725,0.08744530199487886,0.5714285714285714,0.13636363636363635,0.2,0.23684210526315788,0.275,0.11219424216372693,0.07311974867971092,0.5151515151515151,0.11538461538461539,0.16666666666666666,0.2,0.22916666666666666,0.10986356577500864,0.07230716698192804,0.5151515151515151,0.1111111111111111,0.16417910447761194,0.19607843137254902,0.22727272727272727,0.24348474136643103,0.11391509968315988,1.0,0.21739130434782608,0.16417910447761194,0.19607843137254902,0.22727272727272727
13propanediamine,13propanediamine,0.010334721641427645,0.027860444580161223,0.7058823529411765,0.0,0.022222222222222223,0.027777777777777776,0.043478260869565216,0.0099096089223833,0.02682889894715467,0.6666666666666666,0.0,0.019230769230769232,0.02631578947368421,0.04333950046253418,0.00991849663731289,0.02676661759296245,0.6666666666666666,0.0,0.018867924528301886,0.02631578947368421,0.04333950046253418,0.18286449288944534,0.09166376475491382,1.0,0.16666666666666666,0.018867924528301886,0.02631578947368421,0.04333950046253418
14butanediamine,14butanediamine,0.009513315020314828,0.025572922037881095,0.7058823529411765,0.0,0.02057823129251724,0.02564102564102564,0.04,0.009035817695405556,0.02386251387946245,0.6666666666666666,0.0,0.01818181818181818,0.024390243902439025,0.037037037037037035,0.009035261687016866,0.023789801286892506,0.6666666666666666,0.0,0.017857142857142856,0.024390243902439025,0.037037037037037035,0.16845164142012783,0.0817612846332214,0.8,0.15384615384615385,0.017857142857142856,0.024390243902439025,0.037037037037037035
14dimethylurazole,14dimethylurazole,0.10373567737187922,0.05397093785386249,0.4375,0.09433962264150944,0.13814323607427084,0.16666666666666666,0.2,0.09154941918044732,0.04649623626706949,0.4117647058823529,0.08333333333333333,0.12244897959183673,0.14814814814814814,0.17857142857142858,0.08968783999529957,0.04539838179510474,0.4117647058823529,0.08163265306122448,0.12,0.14583333333333334,0.1724137931034483,0.32963952416148157,0.16720819648565594,1.0,0.29411764705882354,0.12,0.14583333333333334,0.1724137931034483
14phenylenediamine,14phenylenediamine,0.1242616420963082,0.08277945843540391,0.5714285714285714,0.13043478260869565,0.18518518518518517,0.22,0.2564102564102564,0.1038153238999426,0.06902294983031572,0.5151515151515151,0.109375,0.15151515151515152,0.18181818181818182,0.21153846153846154,0.10149715896229682,0.0678084303193099,0.5151515151515151,0.10606060606060606,0.14814814814814814,0.18,0.20833333333333334,0.24348474136643103,0.11391509968315988,1.0,0.21739130434782608,0.14814814814814814,0.18,0.20833333333333334
17phenanthroline,17phenanthroline,0.14518041197595513,0.09911833129521574,0.68,0.13771551724137931,0.2191780821917808,0.27586206896551724,0.32142857142857145,0.11419742242121332,0.0744059071518919,0.49333333333333335,0.1111111111111111,0.17008510638297886,0.2073170731707317,0.23958333333333334,0.10860948605347168,0.06978357464352465,0.475,0.10638297872340426,0.16,0.19540229885057472,0.2235294117647059,0.29205020768423146,0.14861381531552056,1.0,0.2777777777777778,0.16,0.19540229885057472,0.2235294117647059
1amino2naphtalenesulfonic,1amino2naphtalenesulfonic,0.15400946225627737,0.09853346314120714,0.7446808510638298,0.13614298323036186,0.23636363636363636,0.2830188679245283,0.32727272727272727,0.12359382817867974,0.07721841190488034,0.6190476190476191,0.1111111111111111,0.18556701030927836,0.2222222222222222,0.25842696629213485,0.11896235679648752,0.07306991200695084,0.6060606060606061,0.10843373493975904,0.17721518987341772,0.2112676056338028,0.2463768115942029,0.3058233870480565,0.1333397039359368,1.0,0.28,0.17721518987341772,0.2112676056338028,0.2463768115942029
1amino3naphtalenesulfonic,1amino3naphtalenesulfonic,0.154245358615453,0.09621036888686622,0.673469387755102,0.14516129032258066,0.22950819672131148,0.27419354838709675,0.32075471698113206,0.12400283554808228,0.07577857021490181,0.5573770491803278,0.11764705882352941,0.18085106382978725,0.21739130434782608,0.25301204819277107,0.11784185309759963,0.07133999543035546,0.5230769230769231,0.1111111111111111,0.1728395061728395,0.20618556701030927,0.2375,0.3058233870480565,0.1333397039359368,1.0,0.28,0.1728395061728395,0.20618556701030927,0.2375
