,compn,exp.pKa,pred.pKa,M.U.E
303,3-aminoquinoline (+1 -> +0),4.95,5.0235795419900064,0.07357954199000627
304,3-bromoaniline (+1 -> +0),3.53,3.508579566240048,0.02142043375995195
305,3-bromobenzoic acid (+0 -> -1),3.81,3.6950272480025257,0.11497275199747437
306,3 bromophenol (+0 -> -1),9.03,9.074912641060596,0.04491264106059667
307,3-bromophenylphosphonic acid (-1 -> -2),6.69,6.5548899449501015,0.13511005504989893
308,3-bromophenylphosphonic acid (+0 -> -1),1.45,1.5979828496431985,0.14798284964319852
309,3-chloro-4-methylaniline (+1 -> +0),4.05,3.93673156486832,0.11326843513167972
310,3-chlorocrotonic acid (+0 -> -1),3.84,4.405007914901667,0.5650079149016669
311,trans-3-chlorocrotonic acid (+0 -> -1),4.02,3.848245531522667,0.17175446847733244
312,3-chloro-o-toluidine (+1 -> +0),2.49,3.8567145997328636,1.3667145997328634
313,3-chloropyridine (+1 -> +0),2.84,2.749917845593526,0.09008215440647405
314,3-chloroquinoline (+1 -> +0),2.63,2.856030411767711,0.22603041176771121
315,3-cyanopyridine (+1 -> +0),1.39,1.378395282769083,0.011604717230916828
316,3-fluoroaniline (+1 -> +0),3.58,3.3391803677564296,0.2408196322435705
317,3-fluoropyridine (+1 -> +0),2.97,3.150069071522264,0.1800690715222637
318,3-hydroxyacridine (+0 -> -1),9.72,9.776571161438323,0.05657116143832219
319,3-hydroxyacridine (+1 -> +0),5.3,5.101970078756064,0.19802992124393626
320,3-hydroxybenzaldehyde (+0 -> -1),9.0,9.10035871380801,0.10035871380800998
321,3-hydroxypyridine (+1 -> +0),4.8,4.807836827849147,0.007836827849146744
322,3-hydroxypyridine (+0 -> -1),8.72,8.902665931948182,0.18266593194818093
323,3-hydroxyquinoline (+1 -> +0),4.3,4.2031365640691005,0.0968634359308993
324,3-hydroxyquinoline (+0 -> -1),8.06,8.53842699940126,0.4784269994012593
325,3-iodoaniline (+1 -> +0),3.58,3.6873610021966483,0.10736100219664824
326,3-iodobenzoic acid (+0 -> -1),3.86,3.8356610038451278,0.024338996154872117
327,3-iodophenol (+0 -> -1),8.88,9.281852808928992,0.4018528089289912
328,3-iodopyridine (+1 -> +0),3.25,3.6235453000392708,0.3735453000392708
329,3-(methylthio)phenol (+0 -> -1),9.53,9.882357788522025,0.3523577885220259
330,3-methylxanthine (+0 -> -1),8.1,8.123271085395253,0.02327108539525291
331,3-methylxanthine (-1 -> -2),11.3,11.894775102513856,0.5947751025138555
332,3-mercaptopyridine (+1 -> +0),2.28,2.426839714271514,0.14683971427151432
333,3-mercaptopyridine (+0 -> -1),7.01,7.150710119661474,0.14071011966147395
334,3-mercaptoquinoline (+1 -> +0),2.33,2.8126694914747787,0.48266949147477867
335,3-mercaptoquinoline (+0 -> -1),6.13,5.9839155516905675,0.14608444830943235
336,"3-mercapto-1,2-propanediol (+0 -> -1)",9.43,8.746668792629503,0.6833312073704967
337,3-mercaptopropanoate (-1 -> -2),10.84,11.218192881182123,0.37819288118212313
338,3-methylpyridine1-oxide (+1 -> +0),1.08,1.1028167479083182,0.022816747908318114
339,3-(methoxycarbonyl)pyridine (+1 -> +0),3.13,2.985106578422979,0.144893421577021
340,3-methoxypyridazine (+1 -> +0),2.5,2.8300573389320185,0.3300573389320185
341,3-methoxypyridine (+1 -> +0),4.91,4.742522812172528,0.16747718782747256
342,3-methylisoquinoline (+1 -> +0),5.64,5.394153523029377,0.24584647697062234
343,3-methylpiperidine (+1 -> +0),11.07,11.311230436947223,0.24123043694722313
344,3-methylpyridine (+1 -> +0),5.68,5.830946313736975,0.1509463137369753
345,3-methylquinoline (+1 -> +0),5.15,4.99576631324577,0.15423368675423
346,3-methylsulfonylaniline (+1 -> +0),2.68,2.210697373746328,0.46930262625367236
347,3-methylsulfonylbenzoic acid (+0 -> -1),3.52,3.564966027473985,0.044966027473984926
348,3-methylsulfonylphenol (+0 -> -1),9.33,8.48170791154146,0.8482920884585408
349,3-methylthiopyridazine (+1 -> +0),2.26,2.084466391687907,0.17553360831209286
350,3-nitropyridine (+1 -> +0),0.79,1.0382890270358613,0.2482890270358613
351,3-chlorocinnamic acid (+0 -> -1),4.29,4.620412552554619,0.3304125525546189
352,3-pyrroline (+1 -> +0),10.46,9.598361425740528,0.861638574259473
353,3-sulfamoylbenzoic acid (+0 -> -1),3.54,3.7202052519153384,0.18020525191533832
354,3-sulfobenzoic acid (-1 -> -2),3.78,4.097445271720705,0.31744527172070525
355,3-phenolsulfonic acid (-1 -> -2),9.07,9.286129982217286,0.21612998221728574
356,3-tert-butylbenzoic acid (+0 -> -1),4.2,4.491287410433439,0.29128741043343886
357,3-tertbutylphenol (+0 -> -1),10.12,10.106140959304742,0.013859040695257008
358,3-tert-butylpyridine (+1 -> +0),5.82,5.760389262438013,0.05961073756198765
359,3-thiophenecarboxylic acid (+0 -> -1),4.1,4.1820270675256825,0.0820270675256829
360,3-trimethylsilylbenzoic acid (+0 -> -1),4.09,4.3942194820004365,0.3042194820004367
361,1-hydroxyazabenzotriazole (+0 -> -1),4.09,4.121936385103472,0.03193638510347174
362,"4,4-bipyridine (+2 -> +1)",3.17,3.2848932290673023,0.11489322906730237
363,"4,4-bipyridine (+1 -> +0)",4.82,4.902223614312703,0.08222361431270286
364,"4,5-dimethylthiazole (+1 -> +0)",3.73,3.7180667376766294,0.011933262323370553
365,4-acetamidobenzoic acid (+0 -> -1),4.28,4.874850564567114,0.594850564567114
366,4-acetoxybenzoic acid (+0 -> -1),4.38,3.7508016439304868,0.6291983560695131
367,4-acetylbenzoic acid (+0 -> -1),3.7,3.8972075367215666,0.19720753672156643
368,4-acetylpyridine (+1 -> +0),3.51,3.4035500940942987,0.10644990590570114
369,"4-amino-2,5-dimethylphenol (+1 -> +0)",5.28,5.864302351590862,0.5843023515908614
370,"4-amino-2,5-dimethylphenol (+0 -> -1)",10.4,10.415958242852636,0.01595824285263525
371,4-amino-2-naphthoic acid (+1 -> +0),2.89,2.973678569141592,0.083678569141592
372,4-amino-2-naphthoic acid (+0 -> -1),4.46,4.218871045060936,0.2411289549390636
373,4-amino-3-methylpyridine (+1 -> +0),9.43,9.319228439942169,0.11077156005783095
374,4-aminobenzoic acid (+1 -> +0),2.41,2.4459960154975544,0.03599601549755427
375,4-aminobenzoic acid (+0 -> -1),4.85,4.551654607617738,0.2983453923822612
376,4-aminobenzoic methyl ester (+1 -> +0),2.45,2.573942864182027,0.12394286418202682
377,4-aminobenzonitrile (+1 -> +0),1.74,1.9851852399984349,0.2451852399984349
378,4-aminobenzophenone (+1 -> +0),2.15,2.2889431836363867,0.1389431836363868
379,4-aminobenzenesulfonic acid (+0 -> -1),3.23,3.3533313864330054,0.12333138643300545
380,4-aminobiphenyl (+1 -> +0),4.27,4.358891575102742,0.08889157510274259
381,4-aminoisoquinoline (+1 -> +0),6.27,6.165769300671837,0.10423069932816276
382,4 aminopyridine (+1 -> +0),9.11,8.94379047939178,0.16620952060821992
383,4-aminopyrimidine (+1 -> +0),5.69,5.843468096935549,0.15346809693554864
384,4-aminoquinoline (+1 -> +0),9.13,9.221291463552504,0.09129146355250306
385,4-aminosalicylic acid (-1 -> -2),13.74,13.69748499272583,0.04251500727417046
386,4-aminosalicylic acid (+1 -> +0),1.78,1.6838370457699794,0.09616295423002064
387,4-aminosalicylic acid (+0 -> -1),3.73,3.802972418033259,0.07297241803325916
388,4-azaindole (+1 -> +0),6.9,6.674221055124675,0.22577894487532557
389,4 bromoaniline (+1 -> +0),3.88,3.88590860962682,0.005908609626819938
390,4-bromobenzoic acid (+0 -> -1),3.99,3.889156111413346,0.10084388858665427
391,4-bromophenol (+0 -> -1),9.34,8.998330249214066,0.3416697507859343
392,4-bromophenylphosphonic acid (-1 -> -2),6.83,6.983138525976763,0.1531385259767628
393,4-bromophenylphosphonic acid (+0 -> -1),1.6,1.486823710039002,0.11317628996099804
394,4-bromopyridine (+1 -> +0),3.71,3.349985456354225,0.3600145436457751
395,4-butyrobetaine (+1 -> +0),3.94,3.95614971894015,0.01614971894015005
396,"4-chloro-2,6-dinitrophenol (+0 -> -1)",2.97,3.326773391573144,0.3567733915731437
397,4-chloro-2-nitroaniline (+1 -> +0),-1.1,-1.131353113886366,0.03135311388636586
398,4-chloro-3-methylphenol (+0 -> -1),9.55,9.67050608556369,0.12050608556369014
399,4-chloro-n-methylaniline (+1 -> +0),3.9,3.8241898018050735,0.0758101981949264
400,4-chloro-o-toluidine (+1 -> +0),3.39,4.011971446017525,0.621971446017525
401,4-chlorophenylacetic acid (+0 -> -1),4.19,4.246634146786075,0.0566341467860747
402,4-chloropyridine (+1 -> +0),3.83,3.777407001420374,0.05259299857962585
403,4-chlorothiophenol (+0 -> -1),5.9,5.903510695071297,0.0035106950712968654
404,"4-cyano-2,6-dimethylphenol (+0 -> -1)",8.27,8.087514416726666,0.18248558327333342
405,"4-cyano-3,5-dimethylphenol (+0 -> -1)",8.21,8.080426972711068,0.1295730272889326
406,4-cyanopyridine (+1 -> +0),1.9,1.804120495903689,0.09587950409631096
407,4-fluoroaniline (+1 -> +0),4.65,4.440534631957381,0.20946536804261928
408,4-hydroxybenzaldehyde (+0 -> -1),7.62,7.5025857116007195,0.11741428839928059
409,4-hydroxyisoquinoline (+1 -> +0),4.77,4.718714004620054,0.051285995379945604
410,4-hydroxypteridine (+1 -> +0),-0.17,0.06802077626860559,0.2380207762686056
411,4-hydroxypteridine (+0 -> -1),7.89,7.833386345596877,0.05661365440312238
412,4-hydroxypyridine (+1 -> +0),3.23,3.0969460443723307,0.1330539556276693
413,4-hydroxypyridine (+0 -> -1),11.09,10.998633477546452,0.09136652245354782
414,4-hydroxyisoquinoline (+1 -> +0),2.27,2.369100525611545,0.09910052561154492
415,4-hydroxyisoquinoline (+0 -> -1),11.25,11.302235508823582,0.052235508823581966
416,4-iodoaniline (+1 -> +0),3.82,3.625582205717423,0.19441779428257666
417,4-iodobenzoic acid (+0 -> -1),4.0,3.8220180223880122,0.17798197761198775
418,4 iodophenol (+0 -> -1),9.2,9.062495633640541,0.13750436635945817
419,4-iodopyridine (+1 -> +0),4.02,4.20699909946899,0.18699909946899052
420,4-isopropylpyridine (+1 -> +0),6.02,6.013008692893055,0.006991307106944511
421,4-mercaptopyridine (+1 -> +0),1.43,1.235063891757001,0.194936108242999
422,4-mercaptopyridine (+0 -> -1),8.86,8.859974474916744,2.5525083255928394e-05
423,4-mercaptoquinoline (+1 -> +0),0.77,0.5309718447612717,0.23902815523872833
424,4-mercaptoquinoline (+0 -> -1),8.83,9.198017466191816,0.36801746619181586
425,4-methoxycarbonylpyridine (+1 -> +0),3.26,3.217150879414575,0.04284912058542467
426,4-methylpiperidine (+1 -> +0),11.23,10.911877856662958,0.3181221433370425
427,4-methoxypyridazine (+1 -> +0),3.68,3.808090610061824,0.12809061006182398
428,4-methylpyridine (+1 -> +0),6.0,6.076956756275646,0.07695675627564569
429,4-methylpyridine 1-oxide (+1 -> +0),1.26,0.9972165753226454,0.2627834246773546
430,4-methylpyrimidine (+1 -> +0),1.95,2.219182132297753,0.26918213229775323
431,4-methylquinazoline (+1 -> +0),2.8,2.683480104994312,0.1165198950056876
432,4-methylquinoline (+1 -> +0),5.5,5.633781061666437,0.13378106166643722
433,4-methylsulfonylaniline (+1 -> +0),1.48,1.8972102769758346,0.41721027697583457
434,4-methylsulfonylbenzoic acid (+0 -> -1),3.64,3.321562385825839,0.31843761417416117
435,4-methylsulfonylphenol (+0 -> -1),7.83,7.532274947575167,0.29772505242483316
436,4-methylthiazole (+1 -> +0),3.16,3.168447263532137,0.008447263532136873
437,4-(methylthio)pyridazine (+1 -> +0),3.25,3.259898536083572,0.00989853608357194
438,4-m-nitrophenylpyridine (+1 -> +0),4.87,4.85495586106461,0.015044138935389917
439,4-nitroimidazole (+1 -> +0),-0.16,-0.6710787671877938,0.5110787671877938
440,4-nitroisoquinoline (+1 -> +0),1.35,1.4559752266688708,0.10597522666887071
441,4-nitropyridine (+1 -> +0),1.23,1.325347192398496,0.0953471923984961
442,4-chlorocinnamic acid (+0 -> -1),4.41,4.096453952152185,0.31354604784781515
443,4-phenylpyridine (+1 -> +0),5.55,5.490807888719086,0.05919211128091373
444,4-phenylurazole (+0 -> -1),5.2,6.334362669791354,1.1343626697913543
445,4-(p-nitrophenyl)pyridine (+1 -> +0),4.87,4.6209012495912525,0.24909875040874763
446,4-sulfamoylbenzoic acid (+0 -> -1),3.47,3.4420766486949788,0.027923351305021438
447,4-sulfobenzoic acid (-1 -> -2),3.72,3.747291625089157,0.027291625089156835
448,4-sulfophenol (-1 -> -2),8.56,8.472331173232575,0.08766882676742505
449,4-tertbutylaniline (+1 -> +0),4.93,5.019589179438067,0.08958917943806721
450,4-tert-butylbenzoic acid (+0 -> -1),4.39,4.136444072556181,0.25355592744381905
451,4-tert-butylphenol (+0 -> -1),10.23,9.908867415535678,0.3211325844643227
452,4-tert-butylpyridine (+1 -> +0),5.99,5.895294475693117,0.0947055243068835
453,4-tert-butylthiazole (+1 -> +0),3.04,2.874053060019306,0.1659469399806941
454,4-trimethylsilylbenzoic acid (+0 -> -1),4.19,4.308965765294686,0.11896576529468561
455,4-vinylpyridine (+1 -> +0),5.62,5.6816633625458595,0.06166336254585936
456,"5,5-dimethyl-1,3-thiazolidine-2,4-dione (+0 -> -1)",6.63,6.941763787802741,0.3117637878027413
457,"5,5-dimethylhydantoin (+0 -> -1)",9.19,8.877668432490363,0.3123315675096361
458,5-aminoisoquinoline (+1 -> +0),5.58,5.602119987719092,0.022119987719092293
459,5-aminopyrimidine (+1 -> +0),2.6,2.31092661403484,0.28907338596515997
460,5-aminoquinoline (+1 -> +0),5.46,5.498021576630264,0.038021576630264065
461,5-aminosalicylic acid (+1 -> +0),2.74,2.9269144297060725,0.1869144297060723
462,5-aminosalicylic acid (+0 -> -1),5.84,4.878666336406638,0.9613336635933623
463,5-azaindole (+1 -> +0),8.3,7.97504736491042,0.3249526350895806
464,5-bromoquinoline (+1 -> +0),3.62,3.844048101618746,0.2240481016187461
465,5-chloro-o-toluidine (+1 -> +0),3.85,3.1951169268814708,0.6548830731185293
466,5-hydroxyisoquinoline (+1 -> +0),5.39,5.280985400896675,0.10901459910332445
467,5-hydroxyquinoline (+1 -> +0),5.2,5.068605086000608,0.13139491399939196
468,5-hydroxyquinoline (+0 -> -1),8.54,8.621540198238772,0.08154019823877334
469,5-methylquinazoline (+1 -> +0),2.31,2.1965200818519603,0.1134799181480397
470,5-methylquinoline (+1 -> +0),4.62,5.08232602300684,0.46232602300684
471,5-methylthiazole (+1 -> +0),3.03,3.0010625926104018,0.028937407389598047
472,"5-nitro-1,10-phenanthroline (+1 -> +0)",3.23,3.168031965219881,0.06196803478011903
473,5-nitroindazole (+1 -> +0),-0.96,-0.7056177382680779,0.254382261731922
474,5-nitroisoquinoline (+1 -> +0),3.51,3.3919814682964473,0.11801853170355248
475,5-phenylimidazole (+1 -> +0),6.05,5.877536373556443,0.17246362644355706
476,6-aminoisoquinoline (+1 -> +0),7.16,7.413887056330592,0.2538870563305915
477,6-aminophenanthridine (+1 -> +0),7.07,7.681947290585863,0.6119472905858627
478,6 aminoquinoline (+1 -> +0),5.63,5.674596564233254,0.0445965642332542
479,6-azaindole (+1 -> +0),7.9,7.924242379515623,0.02424237951562258
480,6-chloro-o-toluidine (+1 -> +0),2.22,1.8610389268531513,0.3589610731468489
481,6-chloroquinoline (+1 -> +0),4.0,3.9584088262182533,0.041591173781746704
482,6-hydroxyisoquinoline (+1 -> +0),5.84,6.172119729777574,0.332119729777574
483,6-hydroxyquinoline (+1 -> +0),5.17,4.994410920263995,0.1755890797360049
484,6-hydroxyquinoline (+0 -> -1),8.88,8.95216575196028,0.07216575196027897
485,6-methoxyquinoline (+1 -> +0),5.03,4.865854975864146,0.16414502413585463
486,6-methylquinazoline (+1 -> +0),2.16,2.3100385862605073,0.15003858626050715
487,6-methylquinoline (+1 -> +0),5.1,5.008239188492347,0.09176081150765292
488,6-nitroindazole (+1 -> +0),-0.97,-0.8891494836281799,0.08085051637182006
489,6-nitroisoquinoline (+1 -> +0),3.45,3.469700652481033,0.019700652481033032
490,7-aza-1-hydroxybenzotriazole (+0 -> -1),4.65,4.161848581780013,0.48815141821998775
491,7-aminoisoquinoline (+1 -> +0),6.19,6.192911548438268,0.002911548438267353
492,7-aminoquinoline (+1 -> +0),6.63,6.64493422357285,0.014934223572850236
493,7-azaindole (+1 -> +0),4.6,4.569133946129036,0.030866053870963306
494,7-chloroquinoline (+1 -> +0),3.85,3.9684627833894366,0.1184627833894365
495,7-hydroxyisoquinoline (+1 -> +0),5.69,5.564109863362614,0.1258901366373868
496,7-hydroxyquinoline (+1 -> +0),5.48,5.521811555318345,0.04181155531834424
497,7-hydroxyquinoline (+0 -> -1),8.85,8.915837057049204,0.06583705704920462
498,7-methoxyquinoline (+1 -> +0),5.03,5.475961139238487,0.445961139238487
499,7-methylquinazoline (+1 -> +0),2.54,2.2686109915594788,0.2713890084405213
500,7-methylxanthine (+0 -> -1),8.33,8.338989917882575,0.008989917882574971
501,7-methylxanthine (-1 -> -2),13.0,13.867579272249532,0.8675792722495324
502,7-nitroisoquinoline (+1 -> +0),3.59,3.6304066957635,0.04040669576350009
503,8-aminoisoquinoline (+1 -> +0),6.05,5.964585324723604,0.08541467527639579
504,8-aminoquinaldine (+1 -> +0),4.86,4.355186704931874,0.5048132950681259
505,8-aminoquinoline (+1 -> +0),3.97,4.229779313746423,0.25977931374642305
506,8-amino-2-naphthol (+1 -> +0),4.2,4.679452035152667,0.47945203515266677
507,8-chloroquinoline (+1 -> +0),3.12,3.4370153667554364,0.3170153667554363
508,8-hydroxy-2-methylquinoline (+1 -> +0),5.58,5.582949992091265,0.00294999209126523
509,8-hydroxy-4-methylquinoline (+1 -> +0),5.56,5.276911189323534,0.28308881067646574
510,8-hydroxyisoquinoline (+1 -> +0),5.65,5.621091293530234,0.02890870646976662
511,8-hydroxyquinoline (+1 -> +0),4.91,4.752679699524915,0.15732030047508516
512,8-hydroxyquinoline (+0 -> -1),9.81,9.773112877238358,0.03688712276164274
513,8-hydroxyquinoline-5-sulfonic acid (-1 -> -2),8.76,8.899275072922636,0.1392750729226364
514,8-hydroxyquinoline-5-sulfonic acid (+0 -> -1),4.11,4.004120841587944,0.10587915841205664
515,8-methylquinazoline (+1 -> +0),2.15,2.185929616729953,0.03592961672995321
516,8-nitroisoquinoline (+1 -> +0),3.57,3.4665329681831594,0.10346703181684047
517,8-hydroxyguanine (+1 -> +0),-0.1,0.11800976115129291,0.21800976115129292
518,8-hydroxyguanine (+0 -> -1),8.55,8.856945501372696,0.30694550137269516
519,9-aminoacridine (+1 -> +0),10.0,10.0593506038884,0.059350603888400855
520,5-carbomethoxyacridine (+1 -> +0),3.43,3.6267566130470774,0.19675661304707726
521,9-methyluric acid (+0 -> -1),5.77,5.162958074321993,0.6070419256780069
522,9-methylxanthine (+0 -> -1),6.25,6.25695584173606,0.006955841736060009
523,"a,a,a-trifluoro-m-cresol (+0 -> -1)",8.95,8.736800291937822,0.21319970806217725
524,abietic acid (+0 -> -1),4.94,5.536980180327085,0.5969801803270842
525,acetamidine (+1 -> +0),12.2,12.607872028211123,0.40787202821112345
526,acetamidopyridine (+1 -> +0),4.37,3.524089031750215,0.8459109682497852
527,iodoacetic acid (+0 -> -1),4.76,4.535723072226115,0.22427692777388497
528,acetohydrazine (+1 -> +0),3.24,2.857849508302606,0.3821504916973941
529,acetohydroxamic acid (+0 -> -1),9.4,9.22088621546484,0.17911378453515958
530,acetone oxime (+0 -> -1),12.2,13.590714625017899,1.3907146250178997
531,acetylacetic acid (+0 -> -1),3.58,4.143738404144493,0.5637384041444928
532,acetylene dicarboxylic acid (-1 -> -2),2.34,1.727698012084435,0.6123019879155649
533,acetylene dicarboxylic acid (+0 -> -1),0.66,1.1489320769570392,0.4889320769570392
534,acetylguanidine (+1 -> +0),8.23,8.054677452737668,0.17532254726233276
535,acetylpiperazine (+1 -> +0),7.94,8.777640996520315,0.8376409965203147
536,acetylsalicylic acid (+0 -> -1),3.47,3.569203154309953,0.09920315430995297
537,2-chlorocrotonic acid (+0 -> -1),3.14,3.1622779700886285,0.022277970088628418
538,acridine (+1 -> +0),5.6,5.43846425985436,0.16153574014563965
539,acrylic acid (+0 -> -1),4.26,4.321680852404758,0.06168085240475829
540,adenine (+0 -> -1),9.75,10.170168088601454,0.4201680886014536
541,adenine-n1-oxide (+0 -> -1),8.845,8.682642282649415,0.16235771735058613
542,adrenaline (+1 -> +0),8.64,9.49494594416722,0.8549459441672198
543,adrenaline (+0 -> -1),9.96,9.764317767142522,0.19568223285747877
544,2-fluoroacrylic acid (+0 -> -1),2.55,2.4775815850988243,0.07241841490117551
545,alanine (+1 -> +0),2.34,2.5520700743779834,0.21207007437798353
546,alanine (+0 -> -1),9.69,9.88319339997944,0.19319339997944063
547,l-alanyl-l-alanine (+1 -> +0),3.13,3.593787874600028,0.4637878746000279
548,l-alanyl-l-alanine (+0 -> -1),8.13,7.791912689080735,0.33808731091926614
549,alanine methyl ester (+1 -> +0),7.74,7.8485353867916485,0.10853538679164831
550,alanylglycine (+1 -> +0),3.11,2.96642207023256,0.14357792976744
551,alanylglycine (+0 -> -1),8.11,8.229505925879947,0.11950592587994713
552,allothreonine (+1 -> +0),2.11,2.238278674877437,0.12827867487743694
553,allothreonine (+0 -> -1),9.1,8.983810076936601,0.11618992306339848
554,alloxan (+0 -> -1),6.63,5.3763922947596,1.2536077052404
555,allylacetic acid (+0 -> -1),4.68,4.827424006125362,0.14742400612536244
556,allylamine (+1 -> +0),9.69,9.693850584081364,0.0038505840813645165
557,aminoantipyrine (+1 -> +0),4.94,4.740536165472522,0.19946383452747796
558,aminomalonic acid (+0 -> -1),3.32,3.3472731319550553,0.02727313195505543
559,aminomalonic acid (-1 -> -2),9.83,9.0623961067535,0.7676038932465001
560,aminomethylphosphonic acid (-1 -> -2),10.0,7.82120827057658,2.17879172942342
561,aminomethylphosphonic acid (+1 -> +0),1.8,0.32646160745342634,1.4735383925465737
562,aminomethylphosphonic acid (+0 -> -1),5.4,8.394039144069673,2.9940391440696725
563,aminomethylsulfonic acid (+0 -> -1),5.57,4.900389022877722,0.6696109771222787
564,aminotetrazole (+0 -> -1),6.07,6.2143867650682,0.1443867650681998
