,compn,exp.pKa,pred.pKa,M.U.E
5786,26ditebupyridine_cation->neut (+1 -> +0),5.02,6.730955916313029,1.7109559163130292
5787,26dimethoxypyridine_cation->neut (+1 -> +0),1.6,2.2337679150643055,0.6337679150643054
5788,2dimeampyridine_cation->neut (+1 -> +0),6.98,7.162321734197754,0.18232173419775322
5789,1me5meocarb4nmeamimidazole_cation->neut (+1 -> +0),4.21,3.934377717253372,0.27562228274662814
5790,pyrazine1oxide_cation->neut (+1 -> +0),0.05,0.46266351112015425,0.41266351112015426
5791,3mepyrazine1oxide_cation->neut (+1 -> +0),0.46,1.2532861638606496,0.7932861638606497
5792,3meopyrazine1oxide_cation->neut (+1 -> +0),-0.45,-0.6716349302410176,0.2216349302410176
5793,3ampyrazine1oxide_cation->neut (+1 -> +0),1.5,2.1559310926547974,0.6559310926547974
5794,3dimeampyrazine1oxide_cation->neut (+1 -> +0),1.34,2.310862727269935,0.970862727269935
5795,3mesulfinylpyridazine_cation->neut (+1 -> +0),-0.62,0.24282833606857146,0.8628283360685715
5796,4mesulfinylpyridazine_cation->neut (+1 -> +0),0.22,1.0442973197194547,0.8242973197194547
5797,2oh5meobenzoic_neut->an (+0 -> -1),2.94,2.7425164269482707,0.19748357305172926
5798,45dioh27naphthalenedisulfonic_2an->3an (-2 -> -3),5.36,6.213815033791788,0.853815033791788
5799,45dime16diohpyridin21hone_neut->an (+0 -> -1),5.05,4.065812955792193,0.9841870442078067
5800,45dime16diohpyridin21hone_an->2an (-1 -> -2),10.35,10.40065209274534,0.05065209274533977
5801,3me4oh34dihquinazoline_cation->neut (+1 -> +0),7.62,8.08716987522601,0.46716987522601006
5802,2356tetrah1himidazo12aimidazole_cation->neut (+1 -> +0),10.6,11.010317549889429,0.41031754988942915
5803,nohphthalimide_neut->an (+0 -> -1),7.0,6.243765540501957,0.7562344594980432
5804,14crbxph3ph3ohtriazen_an->2an (-1 -> -2),10.97,11.13360733372005,0.16360733372004965
5805,4iodobenzimidazole_cation->neut (+1 -> +0),4.75,4.692628311689467,0.05737168831053285
5806,5iodobenzimidazole_cation->neut (+1 -> +0),5.03,4.887176592111785,0.14282340788821557
5807,5pnitrophenyl2ohpyrimidine_cation->neut (+1 -> +0),1.42,1.7342851193371045,0.31428511933710457
5808,5pnitrophenyl2ohpyrimidine_neut->an (+0 -> -1),8.17,8.364112609929496,0.19411260992949586
5809,6meam4mercaptopyrimidine_cation->neut (+1 -> +0),-0.27,0.3641709414274681,0.6341709414274681
5810,6meam4mercaptopyrimidine_neut->an (+0 -> -1),9.64,9.524455029668385,0.11554497033161581
5811,4meo2mepyrimidine_cation->neut (+1 -> +0),3.98,4.050263307849278,0.07026330784927781
5812,4dimeampyrimidine_cation->neut (+1 -> +0),6.37,6.212706298530242,0.15729370146975796
5813,5dimeampyrimidine_cation->neut (+1 -> +0),2.96,3.246564834301142,0.2865648343011422
5814,4am5nitropyrimidine_cation->neut (+1 -> +0),1.98,1.7704972255057916,0.2095027744942084
5815,2me4am5nitropyrimidine_cation->neut (+1 -> +0),2.67,2.2696167845602,0.40038321543979993
5816,2am4meampyrimidine_cation->neut (+1 -> +0),7.75,7.589514181212884,0.16048581878711587
5817,2am4cl6meampyrimidine_cation->neut (+1 -> +0),3.88,4.053494590933216,0.17349459093321595
5818,4am2meam5brpyrimidine_cation->neut (+1 -> +0),5.72,5.868620646035669,0.1486206460356696
5819,2am4meam5brpyrimidine_cation->neut (+1 -> +0),6.21,6.101747701486828,0.10825229851317175
5820,2am5br4dimeampyrimidine_cation->neut (+1 -> +0),5.96,6.179223830594712,0.21922383059471162
5821,4am5br2dimeampyrimidine_cation->neut (+1 -> +0),6.15,6.010260200695392,0.13973979930460878
5822,4am6cl2dimeampyrimidine_cation->neut (+1 -> +0),3.75,4.3147358021744475,0.5647358021744475
5823,4am2dimeampyrimidine_cation->neut (+1 -> +0),7.62,8.503947392248378,0.8839473922483778
5824,5nitro2am4dimeam6ohpyrimidine_cation->neut (+1 -> +0),-0.62,-0.5002723757627168,0.11972762423728323
5825,5nitro2am4dimeam6ohpyrimidine_neut->an (+0 -> -1),8.53,9.007914819999183,0.4779148199991834
5826,5nitro2am4meam6ohpyrimidine_cation->neut (+1 -> +0),-0.37,-0.5594129379311079,0.18941293793110792
5827,5nitro2am4meam6ohpyrimidine_neut->an (+0 -> -1),8.7,8.297105367524267,0.4028946324757321
5828,2cf34ampyrimidine_cation->neut (+1 -> +0),1.39,1.6252869907583332,0.23528699075833326
5829,3dimeampyridine_cation->neut (+1 -> +0),6.45,6.611856794172891,0.16185679417289123
5830,5i2oxo12dihpyridine_cation->neut (+1 -> +0),0.0,0.2512166503055431,0.2512166503055431
5831,5i2oxo12dihpyridine_neut->an (+0 -> -1),9.93,10.296507848724367,0.3665078487243676
5832,35dinitro4oxo14dihpyridine_neut->an (+0 -> -1),4.56,4.2568395738949505,0.3031604261050491
5833,4thiocyanatoaniline_cation->neut (+1 -> +0),2.9,2.35915644323377,0.5408435567662297
5834,245triclaniline_cation->neut (+1 -> +0),1.09,0.7675057093572493,0.3224942906427508
5835,246triclaniline_cation->neut (+1 -> +0),-0.03,-0.26925653289689055,0.23925653289689056
5836,4nitro3meaniline_cation->neut (+1 -> +0),1.41,1.2477734075225673,0.16222659247743265
5837,nme2nitroaniline_cation->neut (+1 -> +0),-0.62,-0.21757253558462875,0.40242746441537125
5838,nme4nitroaniline_cation->neut (+1 -> +0),0.55,0.6920257294375087,0.14202572943750869
5839,3nitro4meoaniline_cation->neut (+1 -> +0),3.26,4.5225378507853025,1.2625378507853027
5840,3cl4nitroaniline_cation->neut (+1 -> +0),0.26,0.22462256569305605,0.035377434306943956
5841,5cf33nitroaniline_cation->neut (+1 -> +0),0.82,1.0154390411915246,0.19543904119152467
5842,4fnndimebenzylamine_cation->neut (+1 -> +0),8.94,8.69934677141211,0.24065322858788996
5843,dimebenzylamine_cation->neut (+1 -> +0),9.03,9.152710398310301,0.12271039831030173
5844,3nitrodimebenzylamine_cation->neut (+1 -> +0),8.2,8.045920465730553,0.15407953426944587
5845,4nitrodimebenzylamine_cation->neut (+1 -> +0),8.14,7.755782529437675,0.3842174705623256
5846,4meodimebenzylamine_cation->neut (+1 -> +0),9.32,9.061026193871836,0.25897380612816434
5847,4oh26dimeocarbpyridine_cation->neut (+1 -> +0),0.5,0.9503970249748193,0.45039702497481926
5848,4oh26dimeocarbpyridine_neut->an (+0 -> -1),6.25,6.38833130117111,0.13833130117111025
5849,345tribrpyridine_cation->neut (+1 -> +0),0.45,-0.19245469718775166,0.6424546971877516
5850,5ph2ampyrimidine_cation->neut (+1 -> +0),3.32,2.96934382365734,0.3506561763426599
5851,54nitroph2ampyrimidine_cation->neut (+1 -> +0),2.7,2.9029759849196175,0.20297598491961732
5852,6thioxo36dihpurin21hone_neut->an (+0 -> -1),6.2,6.286061727816448,0.08606172781644794
5853,6thioxo36dihpurin21hone_an->2an (-1 -> -2),11.4,11.10118680720834,0.29881319279166085
5854,5oh4o4hpyran2carboxylic_an->2an (-1 -> -2),7.75,8.175045254004274,0.4250452540042744
5855,6cn5am1h123triazolo45bpyridine_cation->neut (+1 -> +0),-0.06,1.6645984608404953,1.7245984608404954
5856,6cn5am1h123triazolo45bpyridine_neut->an (+0 -> -1),6.53,6.26953196272812,0.26046803727188017
5857,2me3oh4hpyran4one_cation->neut (+1 -> +0),-0.71,-1.3280194681404769,0.6180194681404769
5858,2me3oh4hpyran4one_neut->an (+0 -> -1),8.66,9.362758937015347,0.7027589370153464
5859,12cyclohexanedione_neut->an (+0 -> -1),10.3,10.243536596048958,0.056463403951042324
5860,35dime4ohfuran25hone_neut->an (+0 -> -1),4.0,4.88131239416904,0.88131239416904
5861,1ohcyclopentanecarboxylic_neut->an (+0 -> -1),4.076,4.264142953313055,0.1881429533130552
5862,2oh356tricl14benzoquinone_neut->an (+0 -> -1),1.09,0.8688231440207241,0.22117685597927594
5863,2oh356tribr14benzoquinone_neut->an (+0 -> -1),1.1,1.2502656062233477,0.15026560622334761
5864,36dioh25dicl14benzoquinone_neut->an (+0 -> -1),0.73,0.6208070908010175,0.1091929091989825
5865,36dioh25dicl14benzoquinone_an->2an (-1 -> -2),3.08,2.894524844780289,0.18547515521971114
5866,36dioh25dibr14benzoquinone_neut->an (+0 -> -1),0.8,1.172711194959744,0.3727111949597439
5867,36dioh25dibr14benzoquinone_an->2an (-1 -> -2),3.1,4.077719600355034,0.9777196003550341
5868,36dioh25dif14benzoquinone_neut->an (+0 -> -1),1.4,0.8402414267088503,0.5597585732911496
5869,36dioh25dif14benzoquinone_an->2an (-1 -> -2),3.3,3.022108359560079,0.277891640439921
5870,34dinitro12benzenediol_neut->an (+0 -> -1),4.02,3.570811796433456,0.44918820356654354
5871,34dinitro12benzenediol_an->2an (-1 -> -2),8.24,7.26780468011394,0.97219531988606
5872,35dinitro12benzenediol_neut->an (+0 -> -1),3.32,1.8134768403934025,1.5065231596065973
5873,35dinitro12benzenediol_an->2an (-1 -> -2),9.86,9.766550179359555,0.09344982064044416
5874,246trinitro13benzenediol_neut->an (+0 -> -1),1.74,0.901453474936714,0.838546525063286
5875,246trinitro13benzenediol_an->2an (-1 -> -2),4.86,5.034652233212532,0.17465223321253198
5876,246trinitro135benzenetriol_neut->an (+0 -> -1),1.26,0.42256360679434124,0.8374363932056588
5877,246trinitro135benzenetriol_an->2an (-1 -> -2),4.16,4.574148669791615,0.414148669791615
5878,246trinitro135benzenetriol_2an->3an (-2 -> -3),7.66,6.686201321999977,0.9737986780000227
5879,sulfoacetic_an>2an (-1 -> -2),4.2,3.9895433624882948,0.2104566375117054
5880,ethanothioamide_neut->an (+0 -> -1),13.4,13.529684769013343,0.12968476901334292
5881,metam_neut->an (+0 -> -1),2.89,2.3457394868847388,0.5442605131152614
5882,2mercaptoethanol_neut->an (+0 -> -1),9.4,9.815765739156038,0.4157657391560381
5883,nitrooxyacetic_neut->an (+0 -> -1),2.26,2.1445955419202845,0.11540445807971533
5884,2cl2nitroacetamide_neut->an (+0 -> -1),3.5,4.076320754450048,0.5763207544500482
5885,2f2nitroacetamide_neut->an (+0 -> -1),5.89,5.258008776746134,0.6319912232538654
5886,6am352h4hdione124triazine_neut->an (+0 -> -1),7.35,7.106286310051424,0.24371368994857523
5887,5nitro6oh24dione241h3hpyrimidine_an->2an (-1 -> -2),10.25,10.1043886381937,0.1456113618062993
5888,2nitrooxypropanoic_neut->an (+0 -> -1),2.39,2.715299116849292,0.3252991168492918
5889,3am111f3propan2ol_neut->an (+0 -> -1),12.29,13.215133756945235,0.925133756945236
5890,67dih1h123triazolo45dpyrmdn5one_neut->an (+0 -> -1),8.03,8.502581194445362,0.47258119444536284
5891,67dih1h123triazolo45dpyrmdn5one_an->2an (-1 -> -2),14.48,14.286322764994363,0.19367723500563727
5892,124triazin51hone54epyrimidino_neut->an (+0 -> -1),6.59,6.745861547376617,0.15586154737661673
5893,4crbx5nitr26dio1236tethpyrmdine_an->2an (-1 -> -2),4.94,4.6392094101105075,0.3007905898894929
5894,dithiacycloheptane1133tetroxide_neut->an (+0 -> -1),11.75,11.51533686258212,0.23466313741787914
5895,1me5hiox56dih1h123triazolo45dpyrimidin7one_neut->an (+0 -> -1),6.73,5.2218790192210385,1.508120980778962
5896,tetrahydropyran2carbx_neut->an (+0 -> -1),3.8,3.882722141112427,0.08272214111242704
5897,3mepyrimidino54e124triazin5one_neut->an (+0 -> -1),7.0,7.035136068037676,0.03513606803767644
5898,3oh2pyridinecarbx_neut->an (+0 -> -1),5.17,5.387667632848185,0.21766763284818502
5899,3oh2pyridinecarbx_an->2an (-1 -> -2),10.76,11.444807842602192,0.6848078426021917
5900,1me1hpyrazolo34dpyrimidin4one_neut->an (+0 -> -1),9.26,9.492783889016444,0.23278388901644398
5901,3acamd25pyrrolidinedione_neut->an (+0 -> -1),8.85,8.130342290900256,0.719657709099744
5902,1ac5meimidazolidine24dione_neut->an (+0 -> -1),7.2,6.857215661828717,0.34278433817128295
5903,8cf3purin6one_an->2an (-1 -> -2),10.9,11.281250913537665,0.3812509135376647
5904,8br9mepurine26dione_neut->an (+0 -> -1),5.45,5.088839889961616,0.36116011003838455
5905,3clbenzenesulfinic_neut->an (+0 -> -1),2.68,2.9505253453180122,0.2705253453180121
5906,4clbenzenesulfinic_neut->an (+0 -> -1),2.76,2.524802602337995,0.23519739766200498
5907,4brbenzenesulfinic_neut->an (+0 -> -1),3.08,2.353891019400855,0.726108980599145
5908,4oh24dihpteridine21hthione_neut->an (+0 -> -1),9.72,10.328211690540893,0.6082116905408927
5909,mesulfonic1oh12pyridyl_neut->an (+0 -> -1),4.05,3.9026804517093785,0.14731954829062133
5910,mesulfonic1oh12pyridyl_an->2an (-1 -> -2),9.7,12.045701216572237,2.3457012165722375
5911,mesulfonic1oh13pyridyl_neut->an (+0 -> -1),4.6,4.3064394030311055,0.29356059696889414
5912,mesulfonic1oh13pyridyl_an->2an (-1 -> -2),9.53,11.078533150980281,1.5485331509802815
5913,mesulfonic1oh14pyridyl_neut->an (+0 -> -1),4.95,4.742658443957896,0.20734155604210436
5914,mesulfonic1oh14pyridyl_an->2an (-1 -> -2),10.05,10.142080877816323,0.09208087781632202
5915,5mes2me1h123triazolo45dpyrimidine7one_neut->an (+0 -> -1),7.28,7.405221315350459,0.12522131535045844
5916,5mesulf1me1h123triazolo45dpyrimidin7one_neut->an (+0 -> -1),2.96,3.475637829652041,0.5156378296520412
5917,5mesulf2me1h123triazolo45dpyrimidin7one_neut->an (+0 -> -1),3.54,4.206596595132645,0.6665965951326447
5918,5ipro2thioxo4imidazolidinone_neut->an (+0 -> -1),8.7,8.338657071146653,0.36134292885334673
5919,chelidonic_an->2an (-1 -> -2),2.36,2.1729696695614686,0.18703033043853123
5920,3cl4ohbenzoic_an->2an (-1 -> -2),7.52,7.773554263652024,0.25355426365202405
5921,125678hexah26dioxo4crbxpteridine_an->2an (-1 -> -2),12.04,11.934215796853632,0.10578420314636716
5922,4mebenzenesulfinic_neut->an (+0 -> -1),2.8,2.781915924285019,0.01808407571498094
5923,4meobenzenesulfinic_neut->an (+0 -> -1),2.72,3.012161357795301,0.2921613577953006
5924,cyclohexylmethanidithioic_neut->an (+0 -> -1),2.05,0.8033402806089311,1.2466597193910687
5925,2phethynylphosphonic_neut->an (+0 -> -1),1.14,0.4180450120765533,0.7219549879234466
5926,2phethynylphosphonic_an->2an (-1 -> -2),6.3,5.9211353372189,0.3788646627810994
5927,2oh2phethanimidamide_cation->neut (+1 -> +0),10.82,10.18188107499623,0.63811892500377
5928,2oh2phethanimidamide_neut->an (+0 -> -1),12.52,13.349979993339222,0.8299799933392222
5929,13dime6acetoxyampyrimidine24dione_neut->an (+0 -> -1),7.01,6.71746294114142,0.2925370588585796
5930,1ph2pyrazolin4one_neut->an (+0 -> -1),9.05,9.621589481509567,0.5715894815095659
5931,1ph2pyrazolin5one_neut->an (+0 -> -1),6.56,7.212143688524023,0.6521436885240233
5932,6oh5phpyrimidine241h3hdione_neut->an (+0 -> -1),3.75,2.1589043307489213,1.5910956692510787
5933,13dio4cn2azaspiro45decane_neut->an (+0 -> -1),7.09,7.482940591724099,0.39294059172409934
5934,2s5ph6oh23dihpyrimidin41hone_neut->an (+0 -> -1),3.9,1.526331893876077,2.373668106123923
5935,3ph7ampyrimidino54e124triazin5one_cation->neut (+1 -> +0),1.0,0.8537403351810697,0.14625966481893027
5936,3ph7ampyrimidino54e124triazin5one_neut->an (+0 -> -1),6.77,6.971096219546946,0.20109621954694656
5937,4ph25dioxo3pyrrolidinecarboxylic_neut->an (+0 -> -1),2.9,2.736236047497985,0.16376395250201492
5938,4ph25dioxo3pyrrolidinecarboxylic_an->2an (-1 -> -2),8.92,8.898429791734788,0.021570208265211832
5939,4ph25dioxo3pyrrolidinecarboxamide_neut->an (+0 -> -1),7.62,7.469663546050607,0.150336453949393
5940,3me3ph25pyrolidnedione_neut->an (+0 -> -1),8.8,8.963928724480642,0.1639287244806411
5941,12me3indolylethanone_neut->an (+0 -> -1),13.24,12.934095603993597,0.30590439600640273
5942,5678teth1hnaphthol23dimidazol2one_neut->an (+0 -> -1),12.21,12.221169208955427,0.011169208955426058
5943,5678teth1hnaphthol23dimidazol2thione_neut->an (+0 -> -1),10.43,10.736890215224005,0.30689021522400495
5944,2tbuiminomethylphenol_neut->an (+0 -> -1),9.5,8.93039587639824,0.5696041236017599
5945,n2pyridiylbenzenesulfonamide_neut->an (+0 -> -1),8.2,7.158850457258222,1.0411495427417776
5946,2ohbiphenyl_neut->an (+0 -> -1),10.01,9.896858449239726,0.11314155076027355
5947,3oh1naphtocarxltmethyl_neut->an (+0 -> -1),8.88,8.964103912510996,0.08410391251099547
5948,4oh2naphtocarxltmethyl_neut->an (+0 -> -1),8.75,8.801452531826463,0.051452531826463144
5949,555p5ptetrame22pbipyrrolidine_2cation->cation (+2 -> +1),6.95,6.705672537081917,0.2443274629180836
5950,555p5ptetrame22pbipyrrolidine_cation->neut (+1 -> +0),10.3,11.301915832878436,1.001915832878435
5951,4ph4me3cn25pyrrolidinedione_neut->an (+0 -> -1),6.2,6.462728028166166,0.2627280281661655
5952,3oh1naphtacetamide_neut->an (+0 -> -1),9.31,8.8954045952243,0.4145954047757012
5953,4oh2npahtacetamide_neut->an (+0 -> -1),8.87,8.8562465352835,0.013753464716499408
5954,4ph4me25dioxo3pyrrolidinecarboxamide_neut->an (+0 -> -1),7.69,7.483310158409793,0.2066898415902072
5955,3me5678teth1hnaphthol23dimidazol2thione_neut->an (+0 -> -1),10.78,10.89290206493336,0.11290206493336008
5956,2cl4cyclohexylphenol_neut->an (+0 -> -1),8.66,8.645643549141884,0.014356450858116432
5957,2p6pdinitro24dicldiphenylamine_neut->an (+0 -> -1),12.53,11.883743389914653,0.6462566100853468
5958,n3nitrophenylbenzenesulfonamide_neut->an (+0 -> -1),6.94,7.5437985888639645,0.6037985888639641
5959,n4nitrophenylbenzenesulfonamide_neut->an (+0 -> -1),6.2,5.953568245534907,0.24643175446509336
5960,4amn35dinitrophebenzenesulfonamide_neut->an (+0 -> -1),6.19,7.709143112485727,1.5191431124857262
5961,4amn4nitrophebenzenesulfonamide_neut->an (+0 -> -1),6.97,6.412731069871036,0.5572689301289637
5962,4amnphebenzenesulfonamide_neut->an (+0 -> -1),9.05,9.01967057164141,0.030329428358591315
5963,435cicl4ohphenyl6me2cl25cyclohexadien1one_neut->an (+0 -> -1),5.5,5.155478264122499,0.34452173587750057
5964,n4chlorophenylbenzenesulfonamide_neut->an (+0 -> -1),7.93,9.040634999890568,1.1106349998905678
5965,4amn35diclphenylbenzenesulfonamide_neut->an (+0 -> -1),7.54,8.177312989894588,0.6373129898945882
5966,4amnn3cl5nitrophebenzenesulfonamide_neut->an (+0 -> -1),6.92,6.754845282229674,0.1651547177703261
5967,4amn4cl3nitrophebenzenesulfonamide_neut->an (+0 -> -1),7.16,6.5590351243913645,0.6009648756086357
5968,4amn3clphebenzenesulfonamide_neut->an (+0 -> -1),8.28,8.803934209430146,0.5239342094301467
5969,4amn4clphebenzenesulfonamide_neut->an (+0 -> -1),8.56,8.882875906185792,0.3228759061857911
5970,4ohbenzophenone_neut->an (+0 -> -1),7.95,8.020778322501862,0.07077832250186145
5971,23p4trihydroxybenzophenone_neut->an (+0 -> -1),7.02,6.947260970057614,0.07273902994238579
5972,23p4trihydroxybenzophenone_an->2an (-1 -> -2),9.24,9.729479443902758,0.48947944390275744
5973,23p4trihydroxybenzophenone_2an->3an (-2 -> -3),12.2,12.34901466683213,0.14901466683213016
5974,n4ohphe4nitrobenzenecarboxmd_neut->an (+0 -> -1),9.5,9.417533410339345,0.08246658966065468
5975,ph4nitroanilinomethanoate_neut->an (+0 -> -1),12.5,12.068051593130168,0.43194840686983227
5976,n2ohphebenzenecrbxmd_neut->an (+0 -> -1),7.5,8.65961434749267,1.1596143474926706
5977,n4ohphebenzenecrbxmd_neut->an (+0 -> -1),9.54,9.6867380581599,0.14673805815990093
5978,5pho2ambenzoic_cation->neut (+1 -> +0),2.34,2.1165966040812343,0.22340339591876557
5979,5pho2ambenzoic_neut->an (+0 -> -1),4.88,4.519577056159675,0.3604229438403248
5980,4benz4me25dioxo3pyrrolidinecarbonitrile_neut->an (+0 -> -1),6.69,6.607711945626963,0.08228805437303777
5981,4et4ph25dioxo3pyrrolidinecarbonitrile_neut->an (+0 -> -1),5.97,6.376972665174434,0.4069726651744343
5982,44clanilino35dinitrobenzoic_an->2an (-1 -> -2),13.42,12.356978454422098,1.063021545577902
5983,44oh2mephe26dicl25cyclohexadien1oneimino_neut->an (+0 -> -1),5.9,6.328373414849518,0.42837341484951796
5984,435dicl4ohpheny2mel25cyclohexadien1oneimino_neut->an (+0 -> -1),5.7,5.603198654017273,0.09680134598272705
5985,435dibr4ohpheny2mel25cyclohexadien1oneimino_neut->an (+0 -> -1),5.4,5.4335117101632,0.033511710163199204
5986,435dibr4ohpheny3mel25cyclohexadien1oneimino_neut->an (+0 -> -1),5.6,6.276940040121128,0.6769400401211287
5987,4clph4nitroanilinomethanoate_neut->an (+0 -> -1),12.3,11.93874921574751,0.3612507842524906
5988,4cln4ohphebenzenecrbxmd_neut->an (+0 -> -1),9.5,9.571382784849359,0.07138278484935867
5989,4phesulfonylaminobenzoic_an->2an (-1 -> -2),7.75,8.385260079102473,0.6352600791024727
5990,2oh4phesulfonylaminobenzoic_an->2an (-1 -> -2),7.61,7.771030668472481,0.16103066847248027
5991,nptolylbenzenesulfonamide_neut->an (+0 -> -1),8.64,8.915335643480631,0.27533564348063067
5992,2benzoylbenzoic_neut->an (+0 -> -1),3.536,3.64330683321829,0.10730683321828982
5993,24ditebuphenol_neut->an (+0 -> -1),11.72,11.681191678603117,0.03880832139688373
5994,spironapht1h3ppyrrolidine4pcn34dih2p5pdioxo_neut->an (+0 -> -1),6.3,5.971176017842851,0.32882398215714925
5995,44oh35dime25cyclohexadien1oneimino_neut->an (+0 -> -1),8.7,9.017435832316856,0.3174358323168569
5996,35ditebu4ohbenzenesulfonic_an->2an (-1 -> -2),10.4,11.003978838256113,0.6039788382561131
5997,npacetylphenylenzenesulfonamide_neut->an (+0 -> -1),6.94,6.7351057807850445,0.20489421921495587
5998,435dicl4ohph26dime25cyclohexadien1one_neut->an (+0 -> -1),5.9,5.376164174297074,0.5238358257029265
5999,435dibr4ohph26dime25cyclohexadien1one_neut->an (+0 -> -1),5.4,5.651487257054465,0.25148725705446484
6000,435dicl4ohph25dime25cyclohexadien1one_neut->an (+0 -> -1),6.1,5.840217385704804,0.25978261429519556
6001,2ph13indanedione_neut->an (+0 -> -1),4.4,4.9412342541519,0.5412342541518997
6002,2ptoluoylbenzoic_neut->an (+0 -> -1),3.644,3.835849248979339,0.19184924897933886
6003,35ditebu4ohbenzoic_an->2an (-1 -> -2),10.8,10.585880916302074,0.21411908369792698
6004,24clph13indanedione_neut->an (+0 -> -1),4.0,5.1566916647748045,1.1566916647748045
6005,13diphe135triazine246trione_neut->an (+0 -> -1),6.51,6.299119011071135,0.21088098892886453
6006,25dionespirofluorene93pyrrolidine_neut->an (+0 -> -1),7.72,8.175780789589364,0.4557807895893644
6007,44diphe235pyrrolidinetrione_neut->an (+0 -> -1),5.5,4.715212314743105,0.7847876852568954
6008,44diph15dioxo3pyrrolidinecarboxamide_neut->an (+0 -> -1),7.44,7.30870699371999,0.13129300628001062
6009,44diph25dioxo3pyrrolidinecn_neut->an (+0 -> -1),5.18,6.121995458352046,0.9419954583520465
6010,25dioxo4cnspirofluorene93pyrrolidine_neut->an (+0 -> -1),5.6,5.761349337571047,0.16134933757104708
6011,25dioxo4me41napht3pyrrolidinecrbx_neut->an (+0 -> -1),2.94,2.936762622761221,0.0032373772387788158
6012,25dioxo4me41napht3pyrrolidinecrbx_an->2an (-1 -> -2),8.93,8.675949921423395,0.2540500785766042
6013,3me32napht25pyrrolidinedione_neut->an (+0 -> -1),8.73,8.65201667257023,0.0779833274297701
6014,4me41napht25dioxo3pyrrolidinecn_neut->an (+0 -> -1),6.2,6.169119849812237,0.030880150187763356
6015,4me42napht25dioxo3pyrrolidinecn_neut->an (+0 -> -1),6.25,6.520151841850024,0.2701518418500237
6016,3oh44diph25pyrrolidinedione_neut->an (+0 -> -1),7.65,7.33903951643389,0.3109604835661104
6017,4amn26dimepyrimidin4ylbenzenesulfonamide_neut->an (+0 -> -1),7.49,6.836840894976382,0.6531591050236178
6018,25dioxo4me41napht3pyrrolidinecarbxmd_neut->an (+0 -> -1),7.6,7.632852039474886,0.032852039474886574
6019,25dioxo4me42napht3pyrrolidinecarbxmd_neut->an (+0 -> -1),7.7,7.427389084597357,0.2726109154026428
6020,2isobutiryl13indanedione_neut->an (+0 -> -1),3.2,4.327233267227373,1.127233267227373
6021,phpnitrophenylphosphonate_neut->an (+0 -> -1),2.5,0.15171311587343705,2.348286884126563
6022,35nitro2pyridylaminobenzoic_an->2an (-1 -> -2),14.59,14.117263729611008,0.47273627038899235
6023,45nitro2pyridylaminobenzoic_an->2an (-1 -> -2),14.42,13.208259401656477,1.211740598343523
6024,4amns4mepyrimidin2ylbenzenesulfonamide_neut->an (+0 -> -1),6.84,7.411973591862462,0.571973591862462
6025,naphthol23dimidazol2thione_neut->an (+0 -> -1),9.84,10.031831682271324,0.1918316822713244
6026,2acetyl12indandione_neut->an (+0 -> -1),2.9,3.6091296769191636,0.7091296769191637
6027,4amn2pyrimidin2ylbenzenesulfonamide_neut->an (+0 -> -1),6.35,7.919941378990244,1.5699413789902446
6028,1ph123triazole45dicarboxylic_neut->an (+0 -> -1),2.13,0.8809157181411491,1.2490842818588508
6029,1ph123triazole45dicarboxylic_an->2an (-1 -> -2),4.93,5.3574438325532014,0.42744383255320173
6030,n4aminosulfonylphenylacetamide_neut->an (+0 -> -1),10.02,9.76447203108743,0.25552796891257046
6031,2nformylnmethylaminobenzenethiol_neut->an (+0 -> -1),5.65,5.639345981192275,0.010654018807725762
6032,3nitrobenzohydroxamic_neut->an (+0 -> -1),8.4,7.893409161705449,0.5065908382945512
6033,2clbenzohydroxamic_neut->an (+0 -> -1),7.85,7.762815212406255,0.0871847875937446
6034,2fbenzohydroxamic_neut->an (+0 -> -1),8.0,8.414975725068757,0.41497572506875713
6035,uracylsulfonamide_neut->an (+0 -> -1),5.43,4.769489258411852,0.6605107415881477
6036,benzenetriol_neut->an (+0 -> -1),9.12,8.080970090848027,1.0390299091519726
6037,7oxo47dih1hpyrazolo43dpyrimidine3crbx_neut->an (+0 -> -1),3.6,2.419079482805227,1.1809205171947732
6038,5me1oh2pyrroline5carboxylic_neut->an (+0 -> -1),2.95,3.879451754941396,0.9294517549413959
6039,111trifluro24pentanedione_neut->an (+0 -> -1),6.3,5.129879239777683,1.170120760222317
6040,3me24pentanedione_neut->an (+0 -> -1),10.87,10.470368503557804,0.3996314964421952
6041,3ipro24pentanedione_neut->an (+0 -> -1),12.85,11.466746699252138,1.383253300747862
6042,3ph24pentanedione_neut->an (+0 -> -1),9.32,8.632192418399313,0.687807581600687
6043,3et3pnitrophenyl25pyrrolidinedione_neut->an (+0 -> -1),8.49,8.148005472692038,0.3419945273079623
6044,3et3phenyl25pyrrolidinedione_neut->an (+0 -> -1),8.76,8.797811793204456,0.03781179320445638
6045,5et5ph2thioxo23dihpyrimidin46dione_neut->an (+0 -> -1),6.3,6.76728695618143,0.46728695618143057
6046,13diphe13propanedione_neut->an (+0 -> -1),8.95,8.478816744354678,0.4711832556453217
6047,4oh5formam26diampyrimidine_cation->neut (+1 -> +0),2.5,2.598548276569253,0.09854827656925291
6048,4oh5formam26diampyrimidine_neut->an (+0 -> -1),9.9,9.209152026671681,0.690847973328319
